pair_label,stage,prompt_count,thc_fpr,tstc_fpr,thc_detect_count,tstc_detect_count,thc_dominant_mismatch_checkpoint,tstc_dominant_mismatch_checkpoint,thc_mismatch_distribution,tstc_mismatch_distribution,left_capture_root,right_capture_root,notes
local_cpu_smoke,prefill,1,0.0,0.0,0,0,,,{},{},/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/local_smoke_eval_a,/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/local_smoke_eval_b,honest-honest paired capture; localization is N/A
