variant,family,scenario,prompt_id,tolerance_mode,percentile,tolerance_scale,signature_scalars_per_checkpoint,signature_bytes_per_checkpoint_fp32,reveal_payload_bytes_per_trace,reference_capture_file_bytes,candidate_capture_file_bytes,metadata_bytes,commitment_head_bytes,commitment_chain_bytes,reference_storage_head_bytes,candidate_working_set_head_bytes,challenge_working_set_head_bytes,challenge_working_set_full_chain_bytes,reference_capture_load_ms,candidate_capture_load_ms,commitment_generation_ms,replay_ms,compare_ms,challenge_latency_no_commit_ms,challenge_latency_ms,detected,first_mismatch_stage,first_mismatch_checkpoint,verdict_bytes
scalar64,scalar,honest_homo,eval_147,global_shared,99.99,2.0,64,256,768,117827,117827,2132,32,96,118893,118893,238004,238068,1.713167,1.6065,0.083916,0.07575,0.002417,3.397834,3.48175,0,,,186
scalar64,scalar,honest_homo,eval_148,global_shared,99.99,2.0,64,256,768,117775,117775,2132,32,96,118841,118841,237900,237964,1.603,1.632083,0.093917,0.066333,0.002334,3.30375,3.397667,0,,,186
scalar64,scalar,honest_homo,eval_149,global_shared,99.99,2.0,64,256,768,117819,117819,2132,32,96,118885,118885,237988,238052,1.660625,1.676459,0.09975,0.071958,0.002542,3.411584,3.511334,0,,,186
scalar64,scalar,honest_homo,eval_150,global_shared,99.99,2.0,64,256,768,87077,87077,2132,32,96,88143,88143,176504,176568,1.706209,1.569417,0.099833,0.066042,0.002583,3.344251,3.444084,0,,,186
scalar64,scalar,honest_homo,eval_151,global_shared,99.99,2.0,64,256,768,110135,110135,2132,32,96,111201,111201,222620,222684,1.629875,1.654,0.105166,0.079375,0.007333,3.370583,3.475749,0,,,186
scalar64,scalar,honest_homo,eval_152,global_shared,99.99,2.0,64,256,768,117832,117832,2132,32,96,118898,118898,238014,238078,1.667542,1.644292,0.101708,0.067375,0.002834,3.382043,3.483751,0,,,186
scalar64,scalar,honest_homo,eval_153,global_shared,99.99,2.0,64,256,768,102417,102417,2132,32,96,103483,103483,207184,207248,1.727292,1.581917,0.136042,0.073416,0.003042,3.385667,3.521709,0,,,186
scalar64,scalar,honest_homo,eval_154,global_shared,99.99,2.0,64,256,768,102552,102552,2132,32,96,103618,103618,207454,207518,1.572083,1.451625,0.089583,0.065709,0.002667,3.092084,3.181667,0,,,186
scalar64,scalar,honest_homo,eval_155,global_shared,99.99,2.0,64,256,768,102403,102403,2132,32,96,103469,103469,207156,207220,1.478708,1.514625,0.088083,0.065875,0.002583,3.061791,3.149874,0,,,186
scalar64,scalar,honest_homo,eval_156,global_shared,99.99,2.0,64,256,768,102452,102452,2132,32,96,103518,103518,207254,207318,1.678125,1.659,0.115209,0.075875,0.00275,3.41575,3.530959,0,,,186
scalar64,scalar,honest_homo,eval_157,global_shared,99.99,2.0,64,256,768,133180,133180,2132,32,96,134246,134246,268710,268774,1.659583,1.580125,0.081334,0.065833,0.00225,3.307791,3.389125,0,,,186
scalar64,scalar,honest_homo,eval_158,global_shared,99.99,2.0,64,256,768,133159,133159,2132,32,96,134225,134225,268668,268732,1.615125,1.635667,0.092083,0.074542,0.002958,3.328292,3.420375,0,,,186
scalar64,scalar,honest_homo,eval_159,global_shared,99.99,2.0,64,256,768,133204,133204,2132,32,96,134270,134270,268758,268822,1.6515,1.599625,0.085458,0.066209,0.002458,3.319792,3.40525,0,,,186
scalar64,scalar,honest_homo,eval_160,global_shared,99.99,2.0,64,256,768,102561,102561,2132,32,96,103627,103627,207472,207536,1.53375,1.518917,0.085958,0.070625,0.002292,3.125584,3.211542,0,,,186
scalar64,scalar,honest_homo,eval_161,global_shared,99.99,2.0,64,256,768,102359,102359,2132,32,96,103425,103425,207068,207132,1.608625,1.711709,0.127,0.070041,0.002834,3.393209,3.520209,0,,,186
scalar64,scalar,honest_homo,eval_162,global_shared,99.99,2.0,64,256,768,110073,110073,2132,32,96,111139,111139,222496,222560,1.660917,1.612833,0.081792,0.06425,0.002458,3.340458,3.42225,0,,,186
scalar64,scalar,honest_homo,eval_163,global_shared,99.99,2.0,64,256,768,94753,94753,2132,32,96,95819,95819,191856,191920,1.507667,1.553542,0.10525,0.074084,0.003166,3.138459,3.243709,0,,,186
scalar64,scalar,honest_homo,eval_164,global_shared,99.99,2.0,64,256,768,94714,94714,2132,32,96,95780,95780,191778,191842,1.579875,1.502708,0.080416,0.065875,0.002333,3.150791,3.231207,0,,,186
scalar64,scalar,honest_homo,eval_165,global_shared,99.99,2.0,64,256,768,94710,94710,2132,32,96,95776,95776,191770,191834,1.534417,1.514917,0.080708,0.064208,0.002375,3.115917,3.196625,0,,,186
scalar64,scalar,honest_homo,eval_166,global_shared,99.99,2.0,64,256,768,94768,94768,2132,32,96,95834,95834,191886,191950,1.927625,1.708209,0.1205,0.066667,0.002917,3.705418,3.825918,0,,,186
scalar64,scalar,honest_homo,eval_167,global_shared,99.99,2.0,64,256,768,125421,125421,2132,32,96,126487,126487,253192,253256,1.614791,1.573834,0.086292,0.06575,0.002292,3.256667,3.342959,0,,,186
scalar64,scalar,honest_homo,eval_168,global_shared,99.99,2.0,64,256,768,125426,125426,2132,32,96,126492,126492,253202,253266,1.616125,1.734584,0.14325,0.068,0.00275,3.421459,3.564709,0,,,186
scalar64,scalar,honest_homo,eval_169,global_shared,99.99,2.0,64,256,768,125488,125488,2132,32,96,126554,126554,253326,253390,1.850458,1.628375,0.114917,0.073917,0.003,3.55575,3.670667,0,,,186
scalar64,scalar,honest_homo,eval_170,global_shared,99.99,2.0,64,256,768,94781,94781,2132,32,96,95847,95847,191912,191976,1.690208,1.594291,0.111417,0.075333,0.002958,3.36279,3.474207,0,,,186
scalar64,scalar,honest_homo,eval_171,global_shared,99.99,2.0,64,256,768,102424,102424,2132,32,96,103490,103490,207198,207262,1.698458,1.623084,0.112375,0.067125,0.002708,3.391375,3.50375,0,,,186
scalar64,scalar,honest_homo,eval_172,global_shared,99.99,2.0,64,256,768,110099,110099,2132,32,96,111165,111165,222548,222612,1.664083,1.578375,0.103042,0.071166,0.002625,3.316249,3.419291,0,,,186
scalar64,scalar,honest_homo,eval_173,global_shared,99.99,2.0,64,256,768,94804,94804,2132,32,96,95870,95870,191958,192022,1.605208,1.617833,0.130834,0.069916,0.002958,3.295915,3.426749,0,,,186
scalar64,scalar,honest_homo,eval_174,global_shared,99.99,2.0,64,256,768,94787,94787,2132,32,96,95853,95853,191924,191988,1.678875,1.677333,0.23175,0.073042,0.003166,3.432416,3.664166,0,,,186
scalar64,scalar,honest_homo,eval_175,global_shared,99.99,2.0,64,256,768,94756,94756,2132,32,96,95822,95822,191862,191926,1.88275,1.774333,0.14525,0.068,0.003375,3.728458,3.873708,0,,,186
scalar64,scalar,honest_homo,eval_176,global_shared,99.99,2.0,64,256,768,94802,94802,2132,32,96,95868,95868,191954,192018,1.647667,1.531875,0.096458,0.065792,0.002667,3.248001,3.344459,0,,,186
scalar64,scalar,honest_homo,eval_177,global_shared,99.99,2.0,64,256,768,125428,125428,2132,32,96,126494,126494,253206,253270,1.615209,1.64075,0.143292,0.180833,0.003459,3.440251,3.583543,0,,,186
scalar64,scalar,honest_homo,eval_178,global_shared,99.99,2.0,64,256,768,125405,125405,2132,32,96,126471,126471,253160,253224,1.731125,1.689958,0.122791,0.069084,0.003458,3.493625,3.616416,0,,,186
scalar64,scalar,honest_homo,eval_179,global_shared,99.99,2.0,64,256,768,125471,125471,2132,32,96,126537,126537,253292,253356,1.625334,1.674542,0.118917,0.081958,0.002833,3.384667,3.503584,0,,,186
scalar64,scalar,honest_homo,eval_180,global_shared,99.99,2.0,64,256,768,94765,94765,2132,32,96,95831,95831,191880,191944,1.638625,1.532625,0.107875,0.069875,0.002541,3.243666,3.351541,0,,,186
scalar64,scalar,honest_homo,eval_181,global_shared,99.99,2.0,64,256,768,102309,102309,2132,32,96,103375,103375,206968,207032,1.694375,1.530833,0.101917,0.066417,0.003125,3.29475,3.396667,0,,,186
scalar64,scalar,honest_homo,eval_182,global_shared,99.99,2.0,64,256,768,109895,109895,2132,32,96,110961,110961,222140,222204,1.542084,1.806292,0.129292,0.066417,0.002875,3.417668,3.54696,0,,,186
scalar64,scalar,honest_homo,eval_183,global_shared,99.99,2.0,64,256,768,94722,94722,2132,32,96,95788,95788,191794,191858,1.611209,1.5155,0.105291,0.066666,0.002708,3.196083,3.301374,0,,,186
scalar64,scalar,honest_homo,eval_184,global_shared,99.99,2.0,64,256,768,94570,94570,2132,32,96,95636,95636,191490,191554,1.715083,1.670709,0.131792,0.094,0.004583,3.484375,3.616167,0,,,186
scalar64,scalar,honest_homo,eval_185,global_shared,99.99,2.0,64,256,768,94672,94672,2132,32,96,95738,95738,191694,191758,1.875959,1.749292,0.161708,0.069875,0.003542,3.698668,3.860376,0,,,186
scalar64,scalar,honest_homo,eval_186,global_shared,99.99,2.0,64,256,768,94661,94661,2132,32,96,95727,95727,191672,191736,1.557208,1.523375,0.08875,0.072917,0.002542,3.156042,3.244792,0,,,186
scalar64,scalar,honest_homo,eval_187,global_shared,99.99,2.0,64,256,768,125291,125291,2132,32,96,126357,126357,252932,252996,2.000625,1.864792,0.158792,0.071333,0.003375,3.940125,4.098917,0,,,186
scalar64,scalar,honest_homo,eval_188,global_shared,99.99,2.0,64,256,768,125342,125342,2132,32,96,126408,126408,253034,253098,1.681125,1.687125,0.120333,0.073167,0.003042,3.444459,3.564792,0,,,186
scalar64,scalar,honest_homo,eval_189,global_shared,99.99,2.0,64,256,768,125401,125401,2132,32,96,126467,126467,253152,253216,2.0765,1.843583,0.127125,0.081875,0.00325,4.005208,4.132333,0,,,186
scalar64,scalar,honest_homo,eval_190,global_shared,99.99,2.0,64,256,768,94685,94685,2132,32,96,95751,95751,191720,191784,1.618375,1.483708,0.091542,0.06675,0.002791,3.171624,3.263166,0,,,186
scalar64,scalar,honest_homo,eval_191,global_shared,99.99,2.0,64,256,768,102365,102365,2132,32,96,103431,103431,207080,207144,1.575083,1.685417,0.155167,0.112917,0.004541,3.377958,3.533125,0,,,186
scalar64,scalar,honest_homo,eval_192,global_shared,99.99,2.0,64,256,768,109963,109963,2132,32,96,111029,111029,222276,222340,1.719417,1.656708,0.104584,0.070875,0.003792,3.450792,3.555376,0,,,186
scalar64,scalar,honest_homo,eval_193,global_shared,99.99,2.0,64,256,768,94729,94729,2132,32,96,95795,95795,191808,191872,1.751,1.754042,0.117791,0.083459,0.003875,3.592376,3.710167,0,,,186
scalar64,scalar,honest_homo,eval_194,global_shared,99.99,2.0,64,256,768,94732,94732,2132,32,96,95798,95798,191814,191878,1.685334,1.531833,0.087541,0.065958,0.002666,3.285791,3.373332,0,,,186
scalar64,scalar,honest_homo,eval_195,global_shared,99.99,2.0,64,256,768,94608,94608,2132,32,96,95674,95674,191566,191630,1.609083,1.561084,0.105375,0.069834,0.0035,3.243501,3.348876,0,,,186
scalar64,scalar,honest_homo,eval_196,global_shared,99.99,2.0,64,256,768,94721,94721,2132,32,96,95787,95787,191792,191856,1.822958,1.72125,0.167959,0.0755,0.003875,3.623583,3.791542,0,,,186
scalar64,scalar,honest_homo,eval_197,global_shared,99.99,2.0,64,256,768,125292,125292,2132,32,96,126358,126358,252934,252998,1.723167,1.646625,0.116334,0.069834,0.003,3.442626,3.55896,0,,,186
scalar64,scalar,honest_homo,eval_198,global_shared,99.99,2.0,64,256,768,125348,125348,2132,32,96,126414,126414,253046,253110,1.784917,2.206417,0.160875,0.070417,0.0035,4.065251,4.226126,0,,,186
scalar64,scalar,honest_homo,eval_199,global_shared,99.99,2.0,64,256,768,125330,125330,2132,32,96,126396,126396,253010,253074,1.677667,1.564875,0.098833,0.066959,0.00275,3.312251,3.411084,0,,,186
scalar64,scalar,honest_homo,eval_200,global_shared,99.99,2.0,64,256,768,94667,94667,2132,32,96,95733,95733,191684,191748,1.563666,1.653625,0.185417,0.071666,0.003667,3.292624,3.478041,0,,,186
scalar64,scalar,honest_hetero,eval_001,global_shared,99.99,2.0,64,256,768,125482,125387,2147,32,96,126563,126453,253239,253303,1.8525,1.694166,0.119,0.07175,0.003291,3.621707,3.740707,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_002,global_shared,99.99,2.0,64,256,768,133215,133175,2147,32,96,134296,134241,268757,268821,1.725583,3.030583,0.164292,0.075417,0.003834,4.835417,4.999709,0,,,188
scalar64,scalar,honest_hetero,eval_003,global_shared,99.99,2.0,64,256,768,117767,117824,2147,32,96,118848,118890,237958,238022,1.84075,1.649541,0.13225,0.170542,0.004541,3.665374,3.797624,0,,,188
scalar64,scalar,honest_hetero,eval_004,global_shared,99.99,2.0,64,256,768,117850,117850,2147,32,96,118931,118916,238067,238131,1.599584,1.695917,0.144208,0.075834,0.004125,3.37546,3.519668,0,,,188
scalar64,scalar,honest_hetero,eval_005,global_shared,99.99,2.0,64,256,768,117858,117819,2147,32,96,118939,118885,238047,238111,1.726833,1.649416,0.120375,0.068958,0.003,3.448207,3.568582,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_006,global_shared,99.99,2.0,64,256,768,117770,117847,2147,32,96,118851,118913,237984,238048,1.703584,1.985917,0.127625,0.071166,0.0035,3.764167,3.891792,0,,,188
scalar64,scalar,honest_hetero,eval_007,global_shared,99.99,2.0,64,256,768,148420,148372,2147,32,96,149501,149438,299159,299223,1.801583,1.637416,0.089459,0.066667,0.0025,3.508166,3.597625,0,,,188
scalar64,scalar,honest_hetero,eval_008,global_shared,99.99,2.0,64,256,768,148457,148442,2147,32,96,149538,149508,299266,299330,1.631791,1.737125,0.089541,0.067625,0.002583,3.439124,3.528665,0,,,188
scalar64,scalar,honest_hetero,eval_009,global_shared,99.99,2.0,64,256,768,148426,148502,2147,32,96,149507,149568,299295,299359,1.842333,1.897625,0.125,0.069042,0.003125,3.812125,3.937125,0,,,188
scalar64,scalar,honest_hetero,eval_010,global_shared,99.99,2.0,64,256,768,117800,117752,2147,32,96,118881,118818,237922,237986,1.66275,1.651375,0.11225,0.07275,0.004041,3.390916,3.503166,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_011,global_shared,99.99,2.0,64,256,768,94626,94634,2147,32,96,95707,95700,191630,191694,1.914834,1.717708,0.115542,0.066416,0.00275,3.701708,3.81725,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_012,global_shared,99.99,2.0,64,256,768,102352,102368,2147,32,96,103433,103434,207090,207154,1.565625,1.627125,0.133541,0.080875,0.003292,3.276917,3.410458,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_013,global_shared,99.99,2.0,64,256,768,86922,86927,2147,32,96,88003,87993,176219,176283,1.541042,1.6755,0.142833,0.073542,0.003959,3.294043,3.436876,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_014,global_shared,99.99,2.0,64,256,768,87105,87044,2147,32,96,88186,88110,176516,176580,1.671875,1.540041,0.112667,0.067875,0.002875,3.282666,3.395333,0,,,188
scalar64,scalar,honest_hetero,eval_015,global_shared,99.99,2.0,64,256,768,87073,87024,2147,32,96,88154,88090,176464,176528,1.572,1.862417,0.127416,0.06825,0.002833,3.5055,3.632916,0,,,188
scalar64,scalar,honest_hetero,eval_016,global_shared,99.99,2.0,64,256,768,87039,87017,2147,32,96,88120,88083,176423,176487,1.617959,1.576041,0.092125,0.072667,0.002833,3.2695,3.361625,0,,,188
scalar64,scalar,honest_hetero,eval_017,global_shared,99.99,2.0,64,256,768,117810,117702,2147,32,96,118891,118768,237879,237943,1.558584,1.633542,0.09225,0.070791,0.002666,3.265583,3.357833,0,,,188
scalar64,scalar,honest_hetero,eval_018,global_shared,99.99,2.0,64,256,768,117836,117777,2147,32,96,118917,118843,237980,238044,1.671333,1.856792,0.129291,0.067125,0.003167,3.598417,3.727708,0,,,188
scalar64,scalar,honest_hetero,eval_019,global_shared,99.99,2.0,64,256,768,117780,117794,2147,32,96,118861,118860,237944,238008,1.673208,1.656667,0.115958,0.069625,0.003167,3.402667,3.518625,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_020,global_shared,99.99,2.0,64,256,768,87036,87013,2147,32,96,88117,88079,176416,176480,1.718875,1.70475,0.159291,0.076666,0.003458,3.503749,3.66304,0,,,188
scalar64,scalar,honest_hetero,eval_021,global_shared,99.99,2.0,64,256,768,102280,102278,2147,32,96,103361,103344,206928,206992,1.747792,1.66525,0.151541,0.072209,0.003208,3.488459,3.64,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_022,global_shared,99.99,2.0,64,256,768,110000,109959,2147,32,96,111081,111025,222326,222390,1.626458,1.543875,0.098375,0.072916,0.002875,3.246124,3.344499,0,,,188
scalar64,scalar,honest_hetero,eval_023,global_shared,99.99,2.0,64,256,768,94637,94688,2147,32,96,95718,95754,191695,191759,1.767584,1.639083,0.13325,0.069834,0.003583,3.480084,3.613334,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_024,global_shared,99.99,2.0,64,256,768,94661,94655,2147,32,96,95742,95721,191686,191750,1.60725,1.596458,0.121125,0.072917,0.003417,3.280042,3.401167,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_025,global_shared,99.99,2.0,64,256,768,94647,94608,2147,32,96,95728,95674,191625,191689,1.863291,1.659042,0.143959,0.0765,0.003917,3.60275,3.746709,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_026,global_shared,99.99,2.0,64,256,768,94616,94641,2147,32,96,95697,95707,191624,191688,1.539792,1.497,0.086625,0.067,0.002708,3.1065,3.193125,0,,,188
scalar64,scalar,honest_hetero,eval_027,global_shared,99.99,2.0,64,256,768,125451,125318,2147,32,96,126532,126384,253139,253203,1.609833,1.861916,0.14,0.073125,0.003833,3.548707,3.688707,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_028,global_shared,99.99,2.0,64,256,768,125349,125330,2147,32,96,126430,126396,253049,253113,1.725042,1.605667,0.106917,0.068125,0.003208,3.402042,3.508959,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_029,global_shared,99.99,2.0,64,256,768,125386,125406,2147,32,96,126467,126472,253159,253223,1.649708,1.727416,0.12425,0.073958,0.00325,3.454332,3.578582,0,,,188
scalar64,scalar,honest_hetero,eval_030,global_shared,99.99,2.0,64,256,768,94604,94632,2147,32,96,95685,95698,191603,191667,1.951833,1.65975,0.116958,0.068583,0.003333,3.683499,3.800457,0,,,188
scalar64,scalar,honest_hetero,eval_031,global_shared,99.99,2.0,64,256,768,109980,109933,2147,32,96,111061,110999,222283,222347,1.617709,1.580334,0.098875,0.067125,0.003042,3.26821,3.367085,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_032,global_shared,99.99,2.0,64,256,768,117729,117742,2147,32,96,118810,118808,237838,237902,1.791375,1.820875,0.151208,0.069875,0.003458,3.685583,3.836791,0,,,188
scalar64,scalar,honest_hetero,eval_033,global_shared,99.99,2.0,64,256,768,102388,102412,2147,32,96,103469,103478,207167,207231,1.664167,1.69025,0.119875,0.069167,0.002917,3.426501,3.546376,0,,,188
scalar64,scalar,honest_hetero,eval_034,global_shared,99.99,2.0,64,256,768,102368,102360,2147,32,96,103449,103426,207095,207159,1.881833,1.695792,0.141333,0.0715,0.003958,3.653083,3.794416,0,,,188
scalar64,scalar,honest_hetero,eval_035,global_shared,99.99,2.0,64,256,768,102434,102369,2147,32,96,103515,103435,207173,207237,1.62525,1.515958,0.100291,0.067959,0.003083,3.21225,3.312541,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_036,global_shared,99.99,2.0,64,256,768,102317,102345,2147,32,96,103398,103411,207029,207093,1.544084,1.851083,0.150959,0.074083,0.003208,3.472458,3.623417,0,,,188
scalar64,scalar,honest_hetero,eval_037,global_shared,99.99,2.0,64,256,768,133104,133072,2147,32,96,134185,134138,268543,268607,1.760333,1.665709,0.115,0.067458,0.00275,3.49625,3.61125,0,,,188
scalar64,scalar,honest_hetero,eval_038,global_shared,99.99,2.0,64,256,768,133066,133104,2147,32,96,134147,134170,268540,268604,1.6935,1.689084,0.11125,0.071875,0.003375,3.457834,3.569084,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_039,global_shared,99.99,2.0,64,256,768,133119,133130,2147,32,96,134200,134196,268616,268680,2.081875,1.808459,0.143125,0.068875,0.003042,3.962251,4.105376,0,,,188
scalar64,scalar,honest_hetero,eval_040,global_shared,99.99,2.0,64,256,768,102368,102351,2147,32,96,103449,103417,207089,207153,1.577958,1.573084,0.110708,0.083709,0.00325,3.238001,3.348709,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_041,global_shared,99.99,2.0,64,256,768,117762,117781,2147,32,96,118843,118847,237910,237974,1.723209,1.729291,0.129417,0.06925,0.003417,3.525167,3.654584,0,,,188
scalar64,scalar,honest_hetero,eval_042,global_shared,99.99,2.0,64,256,768,125510,125483,2147,32,96,126591,126549,253360,253424,1.661,1.752834,0.125041,0.068959,0.003042,3.485835,3.610876,0,,,188
scalar64,scalar,honest_hetero,eval_043,global_shared,99.99,2.0,64,256,768,110101,110095,2147,32,96,111182,111161,222566,222630,1.658334,1.702458,0.100917,0.0715,0.003084,3.435376,3.536293,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_044,global_shared,99.99,2.0,64,256,768,110050,110045,2147,32,96,111131,111111,222462,222526,1.596875,1.514125,0.081916,0.065208,0.002334,3.178542,3.260458,0,,,188
scalar64,scalar,honest_hetero,eval_045,global_shared,99.99,2.0,64,256,768,110084,110039,2147,32,96,111165,111105,222493,222557,1.535292,1.870083,0.161125,0.19575,0.004541,3.605666,3.766791,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_046,global_shared,99.99,2.0,64,256,768,110060,110089,2147,32,96,111141,111155,222516,222580,1.658042,1.534958,0.089541,0.069208,0.002334,3.264542,3.354083,0,,,188
scalar64,scalar,honest_hetero,eval_047,global_shared,99.99,2.0,64,256,768,140737,140708,2147,32,96,141818,141774,283812,283876,1.606417,1.595917,0.085041,0.066,0.002292,3.270626,3.355667,0,,,188
scalar64,scalar,honest_hetero,eval_048,global_shared,99.99,2.0,64,256,768,140700,140709,2147,32,96,141781,141775,283779,283843,1.77425,1.869084,0.109292,0.066333,0.003375,3.713042,3.822334,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_049,global_shared,99.99,2.0,64,256,768,140812,140782,2147,32,96,141893,141848,283961,284025,1.651791,1.600375,0.081667,0.065542,0.002292,3.32,3.401667,0,,,188
scalar64,scalar,honest_hetero,eval_050,global_shared,99.99,2.0,64,256,768,110079,110109,2147,32,96,111160,111175,222558,222622,1.585875,1.693416,0.125584,0.070292,0.00325,3.352833,3.478417,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_051,global_shared,99.99,2.0,64,256,768,125511,125473,2147,32,96,126592,126539,253351,253415,1.751375,1.664833,0.198625,0.068042,0.00275,3.487,3.685625,0,,,188
scalar64,scalar,honest_hetero,eval_052,global_shared,99.99,2.0,64,256,768,133274,133158,2147,32,96,134355,134224,268802,268866,2.312083,1.766459,0.113542,0.078083,0.003417,4.160042,4.273584,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_053,global_shared,99.99,2.0,64,256,768,117973,117930,2147,32,96,119054,118996,238273,238337,1.666458,1.601958,0.112792,0.071375,0.003167,3.342958,3.45575,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_054,global_shared,99.99,2.0,64,256,768,117920,117955,2147,32,96,119001,119021,238242,238306,1.639875,1.785083,0.106916,0.071333,0.002875,3.499166,3.606082,0,,,188
scalar64,scalar,honest_hetero,eval_055,global_shared,99.99,2.0,64,256,768,117861,117827,2147,32,96,118942,118893,238058,238122,1.7565,1.666083,0.121709,0.072166,0.003333,3.498082,3.619791,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_056,global_shared,99.99,2.0,64,256,768,117893,117845,2147,32,96,118974,118911,238105,238169,2.031542,1.624042,0.104542,0.066625,0.002584,3.724793,3.829335,0,,,188
scalar64,scalar,honest_hetero,eval_057,global_shared,99.99,2.0,64,256,768,148351,148278,2147,32,96,149432,149344,298999,299063,1.778917,1.856834,0.112167,0.069125,0.003625,3.708501,3.820668,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_058,global_shared,99.99,2.0,64,256,768,148430,148424,2147,32,96,149511,149490,299221,299285,1.656416,1.652667,0.084708,0.067,0.002583,3.378666,3.463374,0,,,188
scalar64,scalar,honest_hetero,eval_059,global_shared,99.99,2.0,64,256,768,148378,148408,2147,32,96,149459,149474,299156,299220,1.764542,1.859167,0.163292,0.071583,0.003459,3.698751,3.862043,1,prefill,C1,191
scalar64,scalar,honest_hetero,eval_060,global_shared,99.99,2.0,64,256,768,117899,117952,2147,32,96,118980,119018,238218,238282,1.710125,1.748958,0.120375,0.068083,0.002917,3.530083,3.650458,0,,,188
scalar64,scalar,honest_hetero,eval_061,global_shared,99.99,2.0,64,256,768,94695,94729,2147,32,96,95776,95795,191791,191855,1.57225,1.584375,0.102584,0.066208,0.002542,3.225375,3.327959,0,,,188
scalar64,scalar,honest_hetero,eval_062,global_shared,99.99,2.0,64,256,768,102456,102420,2147,32,96,103537,103486,207243,207307,1.62275,1.529583,0.082958,0.06625,0.002292,3.220875,3.303833,0,,,188
scalar64,scalar,honest_hetero,eval_063,global_shared,99.99,2.0,64,256,768,86994,86997,2147,32,96,88075,88063,176361,176425,1.500917,1.625084,0.091834,0.068333,0.003042,3.197376,3.28921,1,prefill,C2,191
scalar64,scalar,honest_hetero,eval_064,global_shared,99.99,2.0,64,256,768,87050,87139,2147,32,96,88131,88205,176556,176620,1.654083,1.566167,0.112417,0.068458,0.003417,3.292125,3.404542,0,,,188
scalar64,scalar,honest_hetero,eval_065,global_shared,99.99,2.0,64,256,768,87006,87081,2147,32,96,88087,88147,176454,176518,1.552584,1.5095,0.089167,0.065875,0.002584,3.130543,3.21971,0,,,188
scalar64,scalar,honest_hetero,eval_066,global_shared,99.99,2.0,64,256,768,86979,87056,2147,32,96,88060,88122,176405,176469,1.539083,1.6415,0.121125,0.076458,0.003166,3.260207,3.381332,1,prefill,C1,191
scalar64,scalar,honest_hetero,eval_067,global_shared,99.99,2.0,64,256,768,117832,117822,2147,32,96,118913,118888,238021,238085,1.775083,1.583792,0.090458,0.068084,0.002667,3.429626,3.520084,0,,,188
scalar64,scalar,honest_hetero,eval_068,global_shared,99.99,2.0,64,256,768,117851,117889,2147,32,96,118932,118955,238107,238171,1.584167,1.570417,0.081541,0.066791,0.002458,3.223833,3.305374,0,,,188
scalar64,scalar,honest_hetero,eval_069,global_shared,99.99,2.0,64,256,768,117788,117797,2147,32,96,118869,118863,237952,238016,1.725458,1.716208,0.12575,0.069625,0.003334,3.514625,3.640375,0,,,188
scalar64,scalar,honest_hetero,eval_070,global_shared,99.99,2.0,64,256,768,87086,87040,2147,32,96,88167,88106,176496,176560,1.694875,1.642667,0.118417,0.066541,0.003292,3.407375,3.525792,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_071,global_shared,99.99,2.0,64,256,768,102328,102442,2147,32,96,103409,103508,207137,207201,1.613083,1.623416,0.107667,0.081458,0.002834,3.320791,3.428458,0,,,188
scalar64,scalar,honest_hetero,eval_072,global_shared,99.99,2.0,64,256,768,110106,110082,2147,32,96,111187,111148,222558,222622,1.595042,1.571417,0.089917,0.067334,0.002833,3.236626,3.326543,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_073,global_shared,99.99,2.0,64,256,768,94746,94742,2147,32,96,95827,95808,191858,191922,1.549666,1.601,0.100334,0.077625,0.004042,3.232333,3.332667,1,prefill,C3,191
scalar64,scalar,honest_hetero,eval_074,global_shared,99.99,2.0,64,256,768,94786,94770,2147,32,96,95867,95836,191926,191990,1.58975,1.522917,0.08175,0.066166,0.002666,3.181499,3.263249,1,prefill,C3,191
