pair_label,stage,prompt_count,thc_fpr,tstc_fpr,thc_detect_count,tstc_detect_count,thc_dominant_mismatch_checkpoint,tstc_dominant_mismatch_checkpoint,thc_mismatch_distribution,tstc_mismatch_distribution,left_capture_root,right_capture_root,notes
localm5_fp16_vs_localm5_metal8,prefill,6,1.0,0.166667,6,1,C1,C3,"{""C1"": 6}","{""C3"": 1}",/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/e1_paper_c1swap_eval_a,/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/e1_pair3_localm5fp16_vs_localm5metal8_eval_a,honest-honest paired capture; localization is N/A
