checkpoint,q,attack,timing,rho,statistic,detected,trials,rate
prefill__C3,64,diffuse_balanced,post_commit,0.01,spike,11,768,0.014322916666666666
prefill__C3,64,diffuse_balanced,post_commit,0.02,combined,354,768,0.4609375
prefill__C3,64,diffuse_balanced,post_commit,0.02,directional,23,768,0.029947916666666668
prefill__C3,64,diffuse_balanced,post_commit,0.02,energy,350,768,0.4557291666666667
prefill__C3,64,diffuse_balanced,post_commit,0.02,spike,15,768,0.01953125
prefill__C3,64,diffuse_balanced,post_commit,0.05,combined,768,768,1.0
prefill__C3,64,diffuse_balanced,post_commit,0.05,directional,215,768,0.2799479166666667
prefill__C3,64,diffuse_balanced,post_commit,0.05,energy,768,768,1.0
prefill__C3,64,diffuse_balanced,post_commit,0.05,spike,38,768,0.049479166666666664
prefill__C3,64,diffuse_balanced,post_commit,0.1,combined,768,768,1.0
prefill__C3,64,diffuse_balanced,post_commit,0.1,directional,425,768,0.5533854166666666
prefill__C3,64,diffuse_balanced,post_commit,0.1,energy,768,768,1.0
prefill__C3,64,diffuse_balanced,post_commit,0.1,spike,323,768,0.4205729166666667
prefill__C3,64,directional,post_commit,0.002,combined,30,768,0.0390625
prefill__C3,64,directional,post_commit,0.002,directional,7,768,0.009114583333333334
prefill__C3,64,directional,post_commit,0.002,energy,22,768,0.028645833333333332
prefill__C3,64,directional,post_commit,0.002,spike,10,768,0.013020833333333334
prefill__C3,64,directional,post_commit,0.005,combined,86,768,0.11197916666666667
prefill__C3,64,directional,post_commit,0.005,directional,67,768,0.08723958333333333
prefill__C3,64,directional,post_commit,0.005,energy,23,768,0.029947916666666668
prefill__C3,64,directional,post_commit,0.005,spike,10,768,0.013020833333333334
prefill__C3,64,directional,post_commit,0.01,combined,666,768,0.8671875
prefill__C3,64,directional,post_commit,0.01,directional,658,768,0.8567708333333334
prefill__C3,64,directional,post_commit,0.01,energy,37,768,0.048177083333333336
prefill__C3,64,directional,post_commit,0.01,spike,10,768,0.013020833333333334
prefill__C3,64,directional,post_commit,0.02,combined,768,768,1.0
prefill__C3,64,directional,post_commit,0.02,directional,768,768,1.0
prefill__C3,64,directional,post_commit,0.02,energy,286,768,0.3723958333333333
prefill__C3,64,directional,post_commit,0.02,spike,15,768,0.01953125
prefill__C3,64,directional,post_commit,0.05,combined,768,768,1.0
prefill__C3,64,directional,post_commit,0.05,directional,768,768,1.0
prefill__C3,64,directional,post_commit,0.05,energy,768,768,1.0
prefill__C3,64,directional,post_commit,0.05,spike,44,768,0.057291666666666664
prefill__C3,64,directional,post_commit,0.1,combined,768,768,1.0
prefill__C3,64,directional,post_commit,0.1,directional,768,768,1.0
prefill__C3,64,directional,post_commit,0.1,energy,768,768,1.0
prefill__C3,64,directional,post_commit,0.1,spike,298,768,0.3880208333333333
prefill__C3,64,honest,none,0.0,combined,27,768,0.03515625
prefill__C3,64,honest,none,0.0,directional,3,768,0.00390625
prefill__C3,64,honest,none,0.0,energy,23,768,0.029947916666666668
prefill__C3,64,honest,none,0.0,spike,9,768,0.01171875
prefill__C3,64,sample_null,known_coordinates,0.002,combined,27,768,0.03515625
prefill__C3,64,sample_null,known_coordinates,0.002,directional,3,768,0.00390625
prefill__C3,64,sample_null,known_coordinates,0.002,energy,23,768,0.029947916666666668
prefill__C3,64,sample_null,known_coordinates,0.002,spike,9,768,0.01171875
prefill__C3,64,sample_null,known_coordinates,0.005,combined,27,768,0.03515625
prefill__C3,64,sample_null,known_coordinates,0.005,directional,3,768,0.00390625
prefill__C3,64,sample_null,known_coordinates,0.005,energy,23,768,0.029947916666666668
prefill__C3,64,sample_null,known_coordinates,0.005,spike,9,768,0.01171875
prefill__C3,64,sample_null,known_coordinates,0.01,combined,27,768,0.03515625
prefill__C3,64,sample_null,known_coordinates,0.01,directional,3,768,0.00390625
prefill__C3,64,sample_null,known_coordinates,0.01,energy,23,768,0.029947916666666668
prefill__C3,64,sample_null,known_coordinates,0.01,spike,9,768,0.01171875
prefill__C3,64,sample_null,known_coordinates,0.02,combined,27,768,0.03515625
prefill__C3,64,sample_null,known_coordinates,0.02,directional,3,768,0.00390625
prefill__C3,64,sample_null,known_coordinates,0.02,energy,23,768,0.029947916666666668
prefill__C3,64,sample_null,known_coordinates,0.02,spike,9,768,0.01171875
prefill__C3,64,sample_null,known_coordinates,0.05,combined,27,768,0.03515625
prefill__C3,64,sample_null,known_coordinates,0.05,directional,3,768,0.00390625
prefill__C3,64,sample_null,known_coordinates,0.05,energy,23,768,0.029947916666666668
prefill__C3,64,sample_null,known_coordinates,0.05,spike,9,768,0.01171875
prefill__C3,64,sample_null,known_coordinates,0.1,combined,27,768,0.03515625
prefill__C3,64,sample_null,known_coordinates,0.1,directional,3,768,0.00390625
prefill__C3,64,sample_null,known_coordinates,0.1,energy,23,768,0.029947916666666668
prefill__C3,64,sample_null,known_coordinates,0.1,spike,9,768,0.01171875
prefill__C3,64,sample_null,post_commit,0.002,combined,28,768,0.036458333333333336
prefill__C3,64,sample_null,post_commit,0.002,directional,4,768,0.005208333333333333
prefill__C3,64,sample_null,post_commit,0.002,energy,22,768,0.028645833333333332
prefill__C3,64,sample_null,post_commit,0.002,spike,9,768,0.01171875
prefill__C3,64,sample_null,post_commit,0.005,combined,30,768,0.0390625
prefill__C3,64,sample_null,post_commit,0.005,directional,6,768,0.0078125
prefill__C3,64,sample_null,post_commit,0.005,energy,25,768,0.032552083333333336
prefill__C3,64,sample_null,post_commit,0.005,spike,13,768,0.016927083333333332
prefill__C3,64,sample_null,post_commit,0.01,combined,50,768,0.06510416666666667
prefill__C3,64,sample_null,post_commit,0.01,directional,6,768,0.0078125
prefill__C3,64,sample_null,post_commit,0.01,energy,45,768,0.05859375
prefill__C3,64,sample_null,post_commit,0.01,spike,9,768,0.01171875
prefill__C3,64,sample_null,post_commit,0.02,combined,349,768,0.4544270833333333
prefill__C3,64,sample_null,post_commit,0.02,directional,24,768,0.03125
prefill__C3,64,sample_null,post_commit,0.02,energy,341,768,0.4440104166666667
prefill__C3,64,sample_null,post_commit,0.02,spike,13,768,0.016927083333333332
prefill__C3,64,sample_null,post_commit,0.05,combined,768,768,1.0
prefill__C3,64,sample_null,post_commit,0.05,directional,207,768,0.26953125
prefill__C3,64,sample_null,post_commit,0.05,energy,768,768,1.0
prefill__C3,64,sample_null,post_commit,0.05,spike,39,768,0.05078125
prefill__C3,64,sample_null,post_commit,0.1,combined,768,768,1.0
prefill__C3,64,sample_null,post_commit,0.1,directional,415,768,0.5403645833333334
prefill__C3,64,sample_null,post_commit,0.1,energy,768,768,1.0
prefill__C3,64,sample_null,post_commit,0.1,spike,303,768,0.39453125
prefill__C3,64,sparse_16,post_commit,0.002,combined,28,768,0.036458333333333336
prefill__C3,64,sparse_16,post_commit,0.002,directional,3,768,0.00390625
prefill__C3,64,sparse_16,post_commit,0.002,energy,24,768,0.03125
prefill__C3,64,sparse_16,post_commit,0.002,spike,9,768,0.01171875
prefill__C3,64,sparse_16,post_commit,0.005,combined,65,768,0.08463541666666667
prefill__C3,64,sparse_16,post_commit,0.005,directional,4,768,0.005208333333333333
prefill__C3,64,sparse_16,post_commit,0.005,energy,43,768,0.055989583333333336
prefill__C3,64,sparse_16,post_commit,0.005,spike,43,768,0.055989583333333336
prefill__C3,64,sparse_16,post_commit,0.01,combined,79,768,0.10286458333333333
prefill__C3,64,sparse_16,post_commit,0.01,directional,9,768,0.01171875
prefill__C3,64,sparse_16,post_commit,0.01,energy,75,768,0.09765625
prefill__C3,64,sparse_16,post_commit,0.01,spike,62,768,0.08072916666666667
prefill__C3,64,sparse_16,post_commit,0.02,combined,74,768,0.09635416666666667
prefill__C3,64,sparse_16,post_commit,0.02,directional,46,768,0.059895833333333336
prefill__C3,64,sparse_16,post_commit,0.02,energy,70,768,0.09114583333333333
prefill__C3,64,sparse_16,post_commit,0.02,spike,56,768,0.07291666666666667
prefill__C3,64,sparse_16,post_commit,0.05,combined,74,768,0.09635416666666667
prefill__C3,64,sparse_16,post_commit,0.05,directional,49,768,0.06380208333333333
prefill__C3,64,sparse_16,post_commit,0.05,energy,70,768,0.09114583333333333
prefill__C3,64,sparse_16,post_commit,0.05,spike,56,768,0.07291666666666667
prefill__C3,64,sparse_16,post_commit,0.1,combined,83,768,0.10807291666666667
prefill__C3,64,sparse_16,post_commit,0.1,directional,59,768,0.07682291666666667
prefill__C3,64,sparse_16,post_commit,0.1,energy,79,768,0.10286458333333333
prefill__C3,64,sparse_16,post_commit,0.1,spike,66,768,0.0859375
prefill__C3,64,spike_1,post_commit,0.002,combined,30,768,0.0390625
prefill__C3,64,spike_1,post_commit,0.002,directional,3,768,0.00390625
prefill__C3,64,spike_1,post_commit,0.002,energy,26,768,0.033854166666666664
prefill__C3,64,spike_1,post_commit,0.002,spike,12,768,0.015625
prefill__C3,64,spike_1,post_commit,0.005,combined,29,768,0.037760416666666664
prefill__C3,64,spike_1,post_commit,0.005,directional,5,768,0.006510416666666667
prefill__C3,64,spike_1,post_commit,0.005,energy,25,768,0.032552083333333336
prefill__C3,64,spike_1,post_commit,0.005,spike,11,768,0.014322916666666666
prefill__C3,64,spike_1,post_commit,0.01,combined,31,768,0.040364583333333336
prefill__C3,64,spike_1,post_commit,0.01,directional,7,768,0.009114583333333334
prefill__C3,64,spike_1,post_commit,0.01,energy,27,768,0.03515625
prefill__C3,64,spike_1,post_commit,0.01,spike,13,768,0.016927083333333332
prefill__C3,64,spike_1,post_commit,0.02,combined,29,768,0.037760416666666664
prefill__C3,64,spike_1,post_commit,0.02,directional,5,768,0.006510416666666667
prefill__C3,64,spike_1,post_commit,0.02,energy,25,768,0.032552083333333336
prefill__C3,64,spike_1,post_commit,0.02,spike,11,768,0.014322916666666666
prefill__C3,64,spike_1,post_commit,0.05,combined,28,768,0.036458333333333336
prefill__C3,64,spike_1,post_commit,0.05,directional,4,768,0.005208333333333333
prefill__C3,64,spike_1,post_commit,0.05,energy,24,768,0.03125
prefill__C3,64,spike_1,post_commit,0.05,spike,10,768,0.013020833333333334
prefill__C3,64,spike_1,post_commit,0.1,combined,28,768,0.036458333333333336
prefill__C3,64,spike_1,post_commit,0.1,directional,4,768,0.005208333333333333
prefill__C3,64,spike_1,post_commit,0.1,energy,24,768,0.03125
prefill__C3,64,spike_1,post_commit,0.1,spike,10,768,0.013020833333333334
prefill__C3,128,diffuse_balanced,post_commit,0.002,combined,42,768,0.0546875
prefill__C3,128,diffuse_balanced,post_commit,0.002,directional,3,768,0.00390625
prefill__C3,128,diffuse_balanced,post_commit,0.002,energy,37,768,0.048177083333333336
prefill__C3,128,diffuse_balanced,post_commit,0.002,spike,14,768,0.018229166666666668
prefill__C3,128,diffuse_balanced,post_commit,0.005,combined,46,768,0.059895833333333336
prefill__C3,128,diffuse_balanced,post_commit,0.005,directional,3,768,0.00390625
prefill__C3,128,diffuse_balanced,post_commit,0.005,energy,42,768,0.0546875
prefill__C3,128,diffuse_balanced,post_commit,0.005,spike,15,768,0.01953125
prefill__C3,128,diffuse_balanced,post_commit,0.01,combined,82,768,0.10677083333333333
prefill__C3,128,diffuse_balanced,post_commit,0.01,directional,1,768,0.0013020833333333333
prefill__C3,128,diffuse_balanced,post_commit,0.01,energy,82,768,0.10677083333333333
prefill__C3,128,diffuse_balanced,post_commit,0.01,spike,17,768,0.022135416666666668
prefill__C3,128,diffuse_balanced,post_commit,0.02,combined,683,768,0.8893229166666666
prefill__C3,128,diffuse_balanced,post_commit,0.02,directional,14,768,0.018229166666666668
prefill__C3,128,diffuse_balanced,post_commit,0.02,energy,683,768,0.8893229166666666
prefill__C3,128,diffuse_balanced,post_commit,0.02,spike,20,768,0.026041666666666668
prefill__C3,128,diffuse_balanced,post_commit,0.05,combined,768,768,1.0
prefill__C3,128,diffuse_balanced,post_commit,0.05,directional,189,768,0.24609375
prefill__C3,128,diffuse_balanced,post_commit,0.05,energy,768,768,1.0
prefill__C3,128,diffuse_balanced,post_commit,0.05,spike,43,768,0.055989583333333336
prefill__C3,128,diffuse_balanced,post_commit,0.1,combined,768,768,1.0
prefill__C3,128,diffuse_balanced,post_commit,0.1,directional,422,768,0.5494791666666666
prefill__C3,128,diffuse_balanced,post_commit,0.1,energy,768,768,1.0
prefill__C3,128,diffuse_balanced,post_commit,0.1,spike,328,768,0.4270833333333333
prefill__C3,128,directional,post_commit,0.002,combined,47,768,0.061197916666666664
prefill__C3,128,directional,post_commit,0.002,directional,7,768,0.009114583333333334
prefill__C3,128,directional,post_commit,0.002,energy,40,768,0.052083333333333336
prefill__C3,128,directional,post_commit,0.002,spike,14,768,0.018229166666666668
prefill__C3,128,directional,post_commit,0.005,combined,183,768,0.23828125
prefill__C3,128,directional,post_commit,0.005,directional,159,768,0.20703125
prefill__C3,128,directional,post_commit,0.005,energy,44,768,0.057291666666666664
prefill__C3,128,directional,post_commit,0.005,spike,15,768,0.01953125
prefill__C3,128,directional,post_commit,0.01,combined,761,768,0.9908854166666666
prefill__C3,128,directional,post_commit,0.01,directional,760,768,0.9895833333333334
prefill__C3,128,directional,post_commit,0.01,energy,83,768,0.10807291666666667
prefill__C3,128,directional,post_commit,0.01,spike,17,768,0.022135416666666668
prefill__C3,128,directional,post_commit,0.02,combined,768,768,1.0
prefill__C3,128,directional,post_commit,0.02,directional,768,768,1.0
prefill__C3,128,directional,post_commit,0.02,energy,632,768,0.8229166666666666
prefill__C3,128,directional,post_commit,0.02,spike,15,768,0.01953125
prefill__C3,128,directional,post_commit,0.05,combined,768,768,1.0
prefill__C3,128,directional,post_commit,0.05,directional,768,768,1.0
prefill__C3,128,directional,post_commit,0.05,energy,768,768,1.0
prefill__C3,128,directional,post_commit,0.05,spike,49,768,0.06380208333333333
prefill__C3,128,directional,post_commit,0.1,combined,768,768,1.0
prefill__C3,128,directional,post_commit,0.1,directional,768,768,1.0
prefill__C3,128,directional,post_commit,0.1,energy,768,768,1.0
prefill__C3,128,directional,post_commit,0.1,spike,283,768,0.3684895833333333
prefill__C3,128,honest,none,0.0,combined,42,768,0.0546875
prefill__C3,128,honest,none,0.0,directional,3,768,0.00390625
prefill__C3,128,honest,none,0.0,energy,37,768,0.048177083333333336
prefill__C3,128,honest,none,0.0,spike,14,768,0.018229166666666668
prefill__C3,128,sample_null,known_coordinates,0.002,combined,42,768,0.0546875
prefill__C3,128,sample_null,known_coordinates,0.002,directional,3,768,0.00390625
prefill__C3,128,sample_null,known_coordinates,0.002,energy,37,768,0.048177083333333336
prefill__C3,128,sample_null,known_coordinates,0.002,spike,14,768,0.018229166666666668
prefill__C3,128,sample_null,known_coordinates,0.005,combined,42,768,0.0546875
prefill__C3,128,sample_null,known_coordinates,0.005,directional,3,768,0.00390625
prefill__C3,128,sample_null,known_coordinates,0.005,energy,37,768,0.048177083333333336
prefill__C3,128,sample_null,known_coordinates,0.005,spike,14,768,0.018229166666666668
prefill__C3,128,sample_null,known_coordinates,0.01,combined,42,768,0.0546875
prefill__C3,128,sample_null,known_coordinates,0.01,directional,3,768,0.00390625
prefill__C3,128,sample_null,known_coordinates,0.01,energy,37,768,0.048177083333333336
prefill__C3,128,sample_null,known_coordinates,0.01,spike,14,768,0.018229166666666668
prefill__C3,128,sample_null,known_coordinates,0.02,combined,42,768,0.0546875
prefill__C3,128,sample_null,known_coordinates,0.02,directional,3,768,0.00390625
prefill__C3,128,sample_null,known_coordinates,0.02,energy,37,768,0.048177083333333336
prefill__C3,128,sample_null,known_coordinates,0.02,spike,14,768,0.018229166666666668
prefill__C3,128,sample_null,known_coordinates,0.05,combined,42,768,0.0546875
prefill__C3,128,sample_null,known_coordinates,0.05,directional,3,768,0.00390625
prefill__C3,128,sample_null,known_coordinates,0.05,energy,37,768,0.048177083333333336
prefill__C3,128,sample_null,known_coordinates,0.05,spike,14,768,0.018229166666666668
prefill__C3,128,sample_null,known_coordinates,0.1,combined,42,768,0.0546875
prefill__C3,128,sample_null,known_coordinates,0.1,directional,3,768,0.00390625
prefill__C3,128,sample_null,known_coordinates,0.1,energy,37,768,0.048177083333333336
prefill__C3,128,sample_null,known_coordinates,0.1,spike,14,768,0.018229166666666668
prefill__C3,128,sample_null,post_commit,0.002,combined,42,768,0.0546875
prefill__C3,128,sample_null,post_commit,0.002,directional,3,768,0.00390625
prefill__C3,128,sample_null,post_commit,0.002,energy,39,768,0.05078125
prefill__C3,128,sample_null,post_commit,0.002,spike,13,768,0.016927083333333332
prefill__C3,128,sample_null,post_commit,0.005,combined,49,768,0.06380208333333333
prefill__C3,128,sample_null,post_commit,0.005,directional,3,768,0.00390625
prefill__C3,128,sample_null,post_commit,0.005,energy,45,768,0.05859375
prefill__C3,128,sample_null,post_commit,0.005,spike,15,768,0.01953125
prefill__C3,128,sample_null,post_commit,0.01,combined,86,768,0.11197916666666667
prefill__C3,128,sample_null,post_commit,0.01,directional,3,768,0.00390625
prefill__C3,128,sample_null,post_commit,0.01,energy,81,768,0.10546875
prefill__C3,128,sample_null,post_commit,0.01,spike,15,768,0.01953125
prefill__C3,128,sample_null,post_commit,0.02,combined,682,768,0.8880208333333334
prefill__C3,128,sample_null,post_commit,0.02,directional,21,768,0.02734375
prefill__C3,128,sample_null,post_commit,0.02,energy,681,768,0.88671875
prefill__C3,128,sample_null,post_commit,0.02,spike,17,768,0.022135416666666668
prefill__C3,128,sample_null,post_commit,0.05,combined,768,768,1.0
prefill__C3,128,sample_null,post_commit,0.05,directional,200,768,0.2604166666666667
prefill__C3,128,sample_null,post_commit,0.05,energy,768,768,1.0
prefill__C3,128,sample_null,post_commit,0.05,spike,52,768,0.06770833333333333
prefill__C3,128,sample_null,post_commit,0.1,combined,768,768,1.0
prefill__C3,128,sample_null,post_commit,0.1,directional,407,768,0.5299479166666666
prefill__C3,128,sample_null,post_commit,0.1,energy,768,768,1.0
prefill__C3,128,sample_null,post_commit,0.1,spike,332,768,0.4322916666666667
prefill__C3,128,sparse_16,post_commit,0.002,combined,45,768,0.05859375
prefill__C3,128,sparse_16,post_commit,0.002,directional,3,768,0.00390625
prefill__C3,128,sparse_16,post_commit,0.002,energy,41,768,0.053385416666666664
prefill__C3,128,sparse_16,post_commit,0.002,spike,14,768,0.018229166666666668
prefill__C3,128,sparse_16,post_commit,0.005,combined,90,768,0.1171875
prefill__C3,128,sparse_16,post_commit,0.005,directional,4,768,0.005208333333333333
prefill__C3,128,sparse_16,post_commit,0.005,energy,57,768,0.07421875
prefill__C3,128,sparse_16,post_commit,0.005,spike,57,768,0.07421875
prefill__C3,128,sparse_16,post_commit,0.01,combined,127,768,0.16536458333333334
prefill__C3,128,sparse_16,post_commit,0.01,directional,6,768,0.0078125
prefill__C3,128,sparse_16,post_commit,0.01,energy,123,768,0.16015625
prefill__C3,128,sparse_16,post_commit,0.01,spike,102,768,0.1328125
prefill__C3,128,sparse_16,post_commit,0.02,combined,131,768,0.17057291666666666
prefill__C3,128,sparse_16,post_commit,0.02,directional,34,768,0.044270833333333336
prefill__C3,128,sparse_16,post_commit,0.02,energy,126,768,0.1640625
prefill__C3,128,sparse_16,post_commit,0.02,spike,108,768,0.140625
prefill__C3,128,sparse_16,post_commit,0.05,combined,130,768,0.16927083333333334
prefill__C3,128,sparse_16,post_commit,0.05,directional,97,768,0.12630208333333334
prefill__C3,128,sparse_16,post_commit,0.05,energy,127,768,0.16536458333333334
prefill__C3,128,sparse_16,post_commit,0.05,spike,107,768,0.13932291666666666
prefill__C3,128,sparse_16,post_commit,0.1,combined,125,768,0.16276041666666666
prefill__C3,128,sparse_16,post_commit,0.1,directional,89,768,0.11588541666666667
prefill__C3,128,sparse_16,post_commit,0.1,energy,122,768,0.15885416666666666
prefill__C3,128,sparse_16,post_commit,0.1,spike,101,768,0.13151041666666666
prefill__C3,128,spike_1,post_commit,0.002,combined,44,768,0.057291666666666664
prefill__C3,128,spike_1,post_commit,0.002,directional,3,768,0.00390625
prefill__C3,128,spike_1,post_commit,0.002,energy,39,768,0.05078125
prefill__C3,128,spike_1,post_commit,0.002,spike,16,768,0.020833333333333332
prefill__C3,128,spike_1,post_commit,0.005,combined,51,768,0.06640625
prefill__C3,128,spike_1,post_commit,0.005,directional,5,768,0.006510416666666667
prefill__C3,128,spike_1,post_commit,0.005,energy,46,768,0.059895833333333336
prefill__C3,128,spike_1,post_commit,0.005,spike,23,768,0.029947916666666668
prefill__C3,128,spike_1,post_commit,0.01,combined,49,768,0.06380208333333333
prefill__C3,128,spike_1,post_commit,0.01,directional,11,768,0.014322916666666666
prefill__C3,128,spike_1,post_commit,0.01,energy,44,768,0.057291666666666664
prefill__C3,128,spike_1,post_commit,0.01,spike,22,768,0.028645833333333332
prefill__C3,128,spike_1,post_commit,0.02,combined,50,768,0.06510416666666667
prefill__C3,128,spike_1,post_commit,0.02,directional,12,768,0.015625
prefill__C3,128,spike_1,post_commit,0.02,energy,45,768,0.05859375
prefill__C3,128,spike_1,post_commit,0.02,spike,22,768,0.028645833333333332
prefill__C3,128,spike_1,post_commit,0.05,combined,47,768,0.061197916666666664
prefill__C3,128,spike_1,post_commit,0.05,directional,8,768,0.010416666666666666
prefill__C3,128,spike_1,post_commit,0.05,energy,42,768,0.0546875
prefill__C3,128,spike_1,post_commit,0.05,spike,19,768,0.024739583333333332
prefill__C3,128,spike_1,post_commit,0.1,combined,45,768,0.05859375
prefill__C3,128,spike_1,post_commit,0.1,directional,7,768,0.009114583333333334
prefill__C3,128,spike_1,post_commit,0.1,energy,40,768,0.052083333333333336
prefill__C3,128,spike_1,post_commit,0.1,spike,18,768,0.0234375
prefill__C3,256,diffuse_balanced,post_commit,0.002,combined,71,768,0.09244791666666667
prefill__C3,256,diffuse_balanced,post_commit,0.002,directional,1,768,0.0013020833333333333
prefill__C3,256,diffuse_balanced,post_commit,0.002,energy,67,768,0.08723958333333333
prefill__C3,256,diffuse_balanced,post_commit,0.002,spike,19,768,0.024739583333333332
prefill__C3,256,diffuse_balanced,post_commit,0.005,combined,85,768,0.11067708333333333
prefill__C3,256,diffuse_balanced,post_commit,0.005,directional,2,768,0.0026041666666666665
prefill__C3,256,diffuse_balanced,post_commit,0.005,energy,79,768,0.10286458333333333
prefill__C3,256,diffuse_balanced,post_commit,0.005,spike,19,768,0.024739583333333332
prefill__C3,256,diffuse_balanced,post_commit,0.01,combined,161,768,0.20963541666666666
prefill__C3,256,diffuse_balanced,post_commit,0.01,directional,5,768,0.006510416666666667
prefill__C3,256,diffuse_balanced,post_commit,0.01,energy,156,768,0.203125
prefill__C3,256,diffuse_balanced,post_commit,0.01,spike,22,768,0.028645833333333332
prefill__C3,256,diffuse_balanced,post_commit,0.02,combined,767,768,0.9986979166666666
prefill__C3,256,diffuse_balanced,post_commit,0.02,directional,12,768,0.015625
prefill__C3,256,diffuse_balanced,post_commit,0.02,energy,767,768,0.9986979166666666
prefill__C3,256,diffuse_balanced,post_commit,0.02,spike,38,768,0.049479166666666664
prefill__C3,256,diffuse_balanced,post_commit,0.05,combined,768,768,1.0
prefill__C3,256,diffuse_balanced,post_commit,0.05,directional,143,768,0.18619791666666666
prefill__C3,256,diffuse_balanced,post_commit,0.05,energy,768,768,1.0
prefill__C3,256,diffuse_balanced,post_commit,0.05,spike,89,768,0.11588541666666667
prefill__C3,256,diffuse_balanced,post_commit,0.1,combined,768,768,1.0
prefill__C3,256,diffuse_balanced,post_commit,0.1,directional,391,768,0.5091145833333334
prefill__C3,256,diffuse_balanced,post_commit,0.1,energy,768,768,1.0
prefill__C3,256,diffuse_balanced,post_commit,0.1,spike,467,768,0.6080729166666666
prefill__C3,256,directional,post_commit,0.002,combined,72,768,0.09375
prefill__C3,256,directional,post_commit,0.002,directional,6,768,0.0078125
prefill__C3,256,directional,post_commit,0.002,energy,65,768,0.08463541666666667
prefill__C3,256,directional,post_commit,0.002,spike,19,768,0.024739583333333332
prefill__C3,256,directional,post_commit,0.005,combined,362,768,0.4713541666666667
prefill__C3,256,directional,post_commit,0.005,directional,328,768,0.4270833333333333
prefill__C3,256,directional,post_commit,0.005,energy,78,768,0.1015625
prefill__C3,256,directional,post_commit,0.005,spike,18,768,0.0234375
prefill__C3,256,directional,post_commit,0.01,combined,768,768,1.0
prefill__C3,256,directional,post_commit,0.01,directional,768,768,1.0
prefill__C3,256,directional,post_commit,0.01,energy,136,768,0.17708333333333334
prefill__C3,256,directional,post_commit,0.01,spike,22,768,0.028645833333333332
prefill__C3,256,directional,post_commit,0.02,combined,768,768,1.0
prefill__C3,256,directional,post_commit,0.02,directional,768,768,1.0
prefill__C3,256,directional,post_commit,0.02,energy,763,768,0.9934895833333334
prefill__C3,256,directional,post_commit,0.02,spike,30,768,0.0390625
prefill__C3,256,directional,post_commit,0.05,combined,768,768,1.0
prefill__C3,256,directional,post_commit,0.05,directional,768,768,1.0
prefill__C3,256,directional,post_commit,0.05,energy,768,768,1.0
prefill__C3,256,directional,post_commit,0.05,spike,79,768,0.10286458333333333
prefill__C3,256,directional,post_commit,0.1,combined,768,768,1.0
prefill__C3,256,directional,post_commit,0.1,directional,768,768,1.0
prefill__C3,256,directional,post_commit,0.1,energy,768,768,1.0
prefill__C3,256,directional,post_commit,0.1,spike,425,768,0.5533854166666666
prefill__C3,256,honest,none,0.0,combined,66,768,0.0859375
prefill__C3,256,honest,none,0.0,directional,2,768,0.0026041666666666665
prefill__C3,256,honest,none,0.0,energy,62,768,0.08072916666666667
prefill__C3,256,honest,none,0.0,spike,17,768,0.022135416666666668
prefill__C3,256,sample_null,known_coordinates,0.002,combined,66,768,0.0859375
prefill__C3,256,sample_null,known_coordinates,0.002,directional,2,768,0.0026041666666666665
prefill__C3,256,sample_null,known_coordinates,0.002,energy,62,768,0.08072916666666667
prefill__C3,256,sample_null,known_coordinates,0.002,spike,17,768,0.022135416666666668
prefill__C3,256,sample_null,known_coordinates,0.005,combined,66,768,0.0859375
prefill__C3,256,sample_null,known_coordinates,0.005,directional,2,768,0.0026041666666666665
prefill__C3,256,sample_null,known_coordinates,0.005,energy,62,768,0.08072916666666667
prefill__C3,256,sample_null,known_coordinates,0.005,spike,17,768,0.022135416666666668
prefill__C3,256,sample_null,known_coordinates,0.01,combined,66,768,0.0859375
prefill__C3,256,sample_null,known_coordinates,0.01,directional,2,768,0.0026041666666666665
prefill__C3,256,sample_null,known_coordinates,0.01,energy,62,768,0.08072916666666667
prefill__C3,256,sample_null,known_coordinates,0.01,spike,17,768,0.022135416666666668
prefill__C3,256,sample_null,known_coordinates,0.02,combined,66,768,0.0859375
prefill__C3,256,sample_null,known_coordinates,0.02,directional,2,768,0.0026041666666666665
prefill__C3,256,sample_null,known_coordinates,0.02,energy,62,768,0.08072916666666667
prefill__C3,256,sample_null,known_coordinates,0.02,spike,17,768,0.022135416666666668
prefill__C3,256,sample_null,known_coordinates,0.05,combined,66,768,0.0859375
prefill__C3,256,sample_null,known_coordinates,0.05,directional,2,768,0.0026041666666666665
prefill__C3,256,sample_null,known_coordinates,0.05,energy,62,768,0.08072916666666667
prefill__C3,256,sample_null,known_coordinates,0.05,spike,17,768,0.022135416666666668
prefill__C3,256,sample_null,known_coordinates,0.1,combined,66,768,0.0859375
prefill__C3,256,sample_null,known_coordinates,0.1,directional,2,768,0.0026041666666666665
prefill__C3,256,sample_null,known_coordinates,0.1,energy,62,768,0.08072916666666667
prefill__C3,256,sample_null,known_coordinates,0.1,spike,17,768,0.022135416666666668
prefill__C3,256,sample_null,post_commit,0.002,combined,70,768,0.09114583333333333
prefill__C3,256,sample_null,post_commit,0.002,directional,2,768,0.0026041666666666665
prefill__C3,256,sample_null,post_commit,0.002,energy,66,768,0.0859375
prefill__C3,256,sample_null,post_commit,0.002,spike,18,768,0.0234375
prefill__C3,256,sample_null,post_commit,0.005,combined,89,768,0.11588541666666667
prefill__C3,256,sample_null,post_commit,0.005,directional,2,768,0.0026041666666666665
