pair_label,stage,prompt_count,thc_fpr,tstc_fpr,thc_detect_count,tstc_detect_count,thc_dominant_mismatch_checkpoint,tstc_dominant_mismatch_checkpoint,thc_mismatch_distribution,tstc_mismatch_distribution,left_capture_root,right_capture_root,notes
apple_metal_vs_apple_bf16,prefill,6,1.0,0.333333,6,2,C1,C3,"{""C1"": 6}","{""C3"": 2}",/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4bf16_applemetal_vs_applebf16_eval_a,/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4bf16_applemetal_vs_applebf16_eval_b,honest-honest paired capture; localization is N/A
