prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws,projection_family
eval_001,prefill__C1,16384,16,0.02,1,5,8,6.733398826356121e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.21965143940226556,0.5636354157753625,64,512,lut16
eval_001,prefill__C1,16384,32,0.02,1,5,8,5.549234311351519e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.1663581778120803,0.3886006588548026,64,512,lut16
eval_001,prefill__C1,16384,64,0.02,1,5,8,5.289751791607789e-05,0.009765625,1.0,1.0,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.11980232070796694,0.29310228561191237,64,512,lut16
eval_001,prefill__C1,16384,1,0.02,16,2,8,0.0002378352294877678,0.005859375,0.51171875,0.40625,3.788488441181147e-05,0.00043788488441181156,0.02,-5.421010862427522e-20,-2.687802535427661e-20,0.8220814447404015,1.7846696329175489,64,512,lut16
eval_001,prefill__C1,16384,2,0.02,16,5,8,0.00017098889857114285,0.0078125,0.681640625,0.609375,3.788488441181147e-05,0.00043788488441181156,0.02,-4.336808689942018e-19,-2.1502420283421288e-19,0.6026919629612816,1.1106332806363475,64,512,lut16
eval_001,prefill__C1,16384,4,0.02,16,2,8,0.00010531795613451021,0.009765625,0.91796875,0.859375,3.788488441181147e-05,0.00043788488441181156,0.02,-5.421010862427522e-20,-2.687802535427661e-20,0.4595776213770475,0.9729386590823922,64,512,lut16
eval_001,prefill__C1,16384,8,0.02,16,5,8,8.138016426037555e-05,0.01171875,0.990234375,0.984375,3.788488441181147e-05,0.00043788488441181156,0.02,-4.336808689942018e-19,-2.1502420283421288e-19,0.33082211830661823,0.7100454151742374,64,512,lut16
eval_001,prefill__C1,16384,16,0.02,16,6,8,6.733398826356121e-05,0.01171875,0.998046875,1.0,3.788488441181147e-05,0.0004378848844118115,0.02,1.0842021724855044e-19,5.375605070855322e-20,0.25385218358030526,0.5540223727245432,64,512,lut16
eval_001,prefill__C1,16384,32,0.02,16,0,8,5.549234311351519e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.00043788488441181146,0.02,-1.8431436932253575e-18,-9.138528620454047e-19,0.1666633864781814,0.3932653970085386,64,512,lut16
eval_001,prefill__C1,16384,64,0.02,16,2,8,5.289751791607789e-05,0.009765625,1.0,1.0,3.788488441181147e-05,0.00043788488441181156,0.02,-5.421010862427522e-20,-2.687802535427661e-20,0.11562722400184607,0.26991309744440223,64,512,lut16
eval_001,prefill__C1,16384,1,0.02,256,6,8,0.0002378352294877678,0.005859375,0.466796875,0.375,3.788488441181147e-05,0.00043788488441181156,0.02,1.3010426069826053e-18,6.450726085026387e-19,0.8208484617436287,1.6629784922285131,64,512,lut16
eval_001,prefill__C1,16384,2,0.02,256,6,8,0.00017098889857114285,0.0078125,0.6953125,0.59375,3.788488441181147e-05,0.00043788488441181156,0.02,1.3010426069826053e-18,6.450726085026387e-19,0.6007991742917203,1.3099666099263167,64,512,lut16
eval_001,prefill__C1,16384,4,0.02,256,0,8,0.00010531795613451021,0.009765625,0.931640625,0.859375,3.788488441181147e-05,0.0004378848844118115,0.02,8.673617379884035e-19,4.3004840566842576e-19,0.464921369287876,0.9756026158607782,64,512,lut16
eval_001,prefill__C1,16384,8,0.02,256,0,8,8.138016426037555e-05,0.01171875,0.994140625,0.984375,3.788488441181147e-05,0.0004378848844118115,0.02,8.673617379884035e-19,4.3004840566842576e-19,0.3461097730750256,0.7657577351263178,64,512,lut16
eval_001,prefill__C1,16384,16,0.02,256,5,8,6.733398826356121e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.00043788488441181146,0.02,0.0,0.0,0.2320494193840738,0.5890054609225001,64,512,lut16
eval_001,prefill__C1,16384,32,0.02,256,1,8,5.549234311351519e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.0004378848844118116,0.020000000000000004,8.673617379884035e-19,4.3004840566842576e-19,0.16315938139857128,0.3914787866747585,64,512,lut16
eval_001,prefill__C1,16384,64,0.02,256,6,8,5.289751791607789e-05,0.009765625,1.0,1.0,3.788488441181147e-05,0.00043788488441181156,0.02,1.3010426069826053e-18,6.450726085026387e-19,0.10777590789664943,0.27013171390352286,64,512,lut16
eval_001,prefill__C1,16384,1,0.05,1,6,8,0.0002378352294877678,0.005859375,0.798828125,0.65625,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.8449713713135458,2.351624632223493,64,512,lut16
eval_001,prefill__C1,16384,2,0.05,1,2,8,0.00017098889857114285,0.0078125,0.9296875,0.875,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.5998346165517054,1.3548123491977906,64,512,lut16
eval_001,prefill__C1,16384,4,0.05,1,3,8,0.00010531795613451021,0.009765625,1.0,0.96875,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.47271142781199615,0.9849346577627476,64,512,lut16
