pair_label,stage,prompt_count,thc_fpr,tstc_fpr,thc_detect_count,tstc_detect_count,thc_dominant_mismatch_checkpoint,tstc_dominant_mismatch_checkpoint,thc_mismatch_distribution,tstc_mismatch_distribution,left_capture_root,right_capture_root,notes
current_mixed_stack,prefill,6,1.0,0.166667,6,1,C1,C3,"{""C1"": 6}","{""C3"": 1}",/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4_current_mixed_eval_a,/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4_current_mixed_eval_b,honest-honest paired capture; localization is N/A
