prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws
eval_001,prefill__C1,16384,64,0.02,16,2,8,4.755271856417159e-05,0.02734375,1.0,1.0,3.788488441181147e-05,0.00043788488441181156,0.02,-5.421010862427522e-20,-2.687802535427661e-20,0.12187118912584768,0.2746652879142035,64,256
eval_001,prefill__C1,16384,1,0.02,256,6,8,0.00018796925085216507,0.01171875,0.5,0.421875,3.788488441181147e-05,0.00043788488441181156,0.02,1.3010426069826053e-18,6.450726085026387e-19,0.8501145599436865,1.4848374673800824,64,256
eval_001,prefill__C1,16384,2,0.02,256,6,8,0.0001156585543446481,0.0234375,0.79296875,0.6875,3.788488441181147e-05,0.00043788488441181156,0.02,1.3010426069826053e-18,6.450726085026387e-19,0.6009767357461615,1.1229273782964868,64,256
eval_001,prefill__C1,16384,4,0.02,256,3,8,8.460757824593674e-05,0.01953125,0.94140625,0.890625,3.788488441181147e-05,0.00043788488441181146,0.02,0.0,0.0,0.48978200502303326,0.8999638343395104,64,256
eval_001,prefill__C1,16384,8,0.02,256,3,8,6.854634316405817e-05,0.0390625,0.99609375,0.984375,3.788488441181147e-05,0.00043788488441181146,0.02,0.0,0.0,0.3486377537335795,0.7045460932397966,64,256
eval_001,prefill__C1,16384,16,0.02,256,1,8,5.691843773609327e-05,0.0546875,1.0,1.0,3.788488441181147e-05,0.0004378848844118116,0.020000000000000004,8.673617379884035e-19,4.3004840566842576e-19,0.23529808221903745,0.5571275653951363,64,256
eval_001,prefill__C1,16384,32,0.02,256,4,8,5.380037539904728e-05,0.0078125,1.0,1.0,3.788488441181147e-05,0.00043788488441181156,0.02,0.0,0.0,0.15940273876290176,0.40116976028127405,64,256
eval_001,prefill__C1,16384,64,0.02,256,1,8,4.755271856417159e-05,0.02734375,1.0,1.0,3.788488441181147e-05,0.0004378848844118116,0.020000000000000004,8.673617379884035e-19,4.3004840566842576e-19,0.12144652546476789,0.31147471156506784,64,256
eval_001,prefill__C1,16384,1,0.05,1,1,8,0.00018796925085216507,0.01171875,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.2140278273840943,0.38206997094533546,64,256
eval_001,prefill__C1,16384,2,0.05,1,3,8,0.0001156585543446481,0.0234375,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.12049524323117589,0.2650653869900002,64,256
eval_001,prefill__C1,16384,4,0.05,1,3,8,8.460757824593674e-05,0.01953125,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.08426676563311808,0.19570519482021687,64,256
eval_001,prefill__C1,16384,8,0.05,1,6,8,6.854634316405817e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.06603172149756846,0.14158812990421815,64,256
eval_001,prefill__C1,16384,16,0.05,1,2,8,5.691843773609327e-05,0.0546875,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.04223080642593639,0.10126767604682164,64,256
eval_001,prefill__C1,16384,32,0.05,1,2,8,5.380037539904728e-05,0.0078125,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.02880781133360806,0.0737317844253585,64,256
eval_001,prefill__C1,16384,64,0.05,1,2,8,4.755271856417159e-05,0.02734375,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.021986957139370163,0.054118523774169494,64,256
eval_001,prefill__C1,16384,1,0.05,16,2,8,0.00018796925085216507,0.01171875,0.80078125,0.734375,3.788488441181147e-05,0.0025378848844118114,0.05,-3.469446951953614e-18,-6.880774490694811e-19,0.8078654902856726,1.7086702036135457,64,256
eval_001,prefill__C1,16384,2,0.05,16,3,8,0.0001156585543446481,0.0234375,0.953125,0.921875,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,2.168404344971009e-18,4.3004840566842567e-19,0.6063508532438286,1.091445711407392,64,256
eval_001,prefill__C1,16384,4,0.05,16,0,8,8.460757824593674e-05,0.01953125,0.9921875,0.96875,3.788488441181147e-05,0.002537884884411812,0.05,-6.5052130349130266e-18,-1.290145217005277e-18,0.38590654621666654,0.9209663159468072,64,256
eval_001,prefill__C1,16384,8,0.05,16,1,8,6.854634316405817e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.0025378848844118114,0.05,1.734723475976807e-18,3.4403872453474054e-19,0.3525189900992437,0.7266624545840488,64,256
eval_001,prefill__C1,16384,16,0.05,16,7,8,5.691843773609327e-05,0.0546875,1.0,1.0,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.0842021724855044e-18,-2.1502420283421283e-19,0.22761159289076527,0.5594746261600928,64,256
eval_001,prefill__C1,16384,32,0.05,16,1,8,5.380037539904728e-05,0.0078125,1.0,1.0,3.788488441181147e-05,0.0025378848844118114,0.05,1.734723475976807e-18,3.4403872453474054e-19,0.1672998883372433,0.39840840570688163,64,256
eval_001,prefill__C1,16384,64,0.05,16,1,8,4.755271856417159e-05,0.02734375,1.0,1.0,3.788488441181147e-05,0.0025378848844118114,0.05,1.734723475976807e-18,3.4403872453474054e-19,0.12395780086311094,0.2916940993604323,64,256
eval_001,prefill__C1,16384,1,0.05,256,3,8,0.00018796925085216507,0.01171875,0.76953125,0.703125,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.824955456087082,1.759396286045631,64,256
eval_001,prefill__C1,16384,2,0.05,256,4,8,0.0001156585543446481,0.0234375,0.9609375,0.890625,3.788488441181147e-05,0.0025378848844118114,0.05,8.673617379884035e-19,1.7201936226737027e-19,0.6715745127055761,1.274578724591044,64,256
eval_001,prefill__C1,16384,4,0.05,256,3,8,8.460757824593674e-05,0.01953125,1.0,0.984375,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.47111387382837344,1.088911315381327,64,256
eval_001,prefill__C1,16384,8,0.05,256,5,8,6.854634316405817e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,-2.6020852139652106e-18,-5.160580868021108e-19,0.3542732849079367,0.7530242415094576,64,256
eval_001,prefill__C1,16384,16,0.05,256,0,8,5.691843773609327e-05,0.0546875,1.0,1.0,3.788488441181147e-05,0.0025378848844118114,0.05,6.071532165918825e-18,1.204135535871592e-18,0.2553348521775498,0.5415654009100932,64,256
eval_001,prefill__C1,16384,32,0.05,256,0,8,5.380037539904728e-05,0.0078125,1.0,1.0,3.788488441181147e-05,0.0025378848844118114,0.05,6.071532165918825e-18,1.204135535871592e-18,0.19331700150763617,0.3863940423968772,64,256
eval_001,prefill__C1,16384,64,0.05,256,2,8,4.755271856417159e-05,0.02734375,1.0,1.0,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.734723475976807e-18,-3.4403872453474054e-19,0.11572515038052206,0.2928608072153676,64,256
eval_001,prefill__C2,16384,1,0.01,1,0,8,0.0001766681082722999,0.00390625,0.30078125,0.3125,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.7914035645960706,1.4843352001353656,64,256
eval_001,prefill__C2,16384,2,0.01,1,1,8,0.00010513686014195438,0.03125,0.59765625,0.5,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.508866117578462,1.1360279126910355,64,256
eval_001,prefill__C2,16384,4,0.01,1,2,8,9.410888221565363e-05,0.02734375,0.7421875,0.6875,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.33650705194034447,0.7470899628437185,64,256
eval_001,prefill__C2,16384,8,0.01,1,7,8,7.13787149786651e-05,0.03125,0.94921875,0.90625,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.23525775311340252,0.5455771403866886,64,256
eval_001,prefill__C2,16384,16,0.01,1,7,8,6.400995418380497e-05,0.01171875,0.9921875,0.96875,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.15901469795682038,0.40894444172010924,64,256
eval_001,prefill__C2,16384,32,0.01,1,2,8,5.249335088790836e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.11998279409097103,0.28072099575013604,64,256
eval_001,prefill__C2,16384,64,0.01,1,2,8,5.0586824544253276e-05,0.015625,1.0,1.0,3.83204294507862e-05,0.0001383204294507862,0.01,0.0,0.0,0.07670412953938674,0.21903996630505004,64,256
eval_001,prefill__C2,16384,1,0.01,16,3,8,0.0001766681082722999,0.00390625,0.265625,0.203125,3.83204294507862e-05,0.00013832042945078623,0.01,-2.168404344971009e-19,-2.1379874215361227e-19,0.8199037011542929,1.8203948999291328,64,256
eval_001,prefill__C2,16384,2,0.01,16,7,8,0.00010513686014195438,0.03125,0.48828125,0.4375,3.83204294507862e-05,0.00013832042945078617,0.01,-8.131516293641283e-20,-8.01745283076046e-20,0.6307770662938144,1.3711220047526917,64,256
eval_001,prefill__C2,16384,4,0.01,16,3,8,9.410888221565363e-05,0.02734375,0.57421875,0.53125,3.83204294507862e-05,0.00013832042945078623,0.01,-2.168404344971009e-19,-2.1379874215361227e-19,0.43258014824627566,0.9153308779922538,64,256
eval_001,prefill__C2,16384,8,0.01,16,0,8,7.13787149786651e-05,0.03125,0.8671875,0.796875,3.83204294507862e-05,0.00013832042945078623,0.01,1.6263032587282567e-19,1.603490566152092e-19,0.31447784839631215,0.7604266092103311,64,256
eval_001,prefill__C2,16384,16,0.01,16,6,8,6.400995418380497e-05,0.01171875,0.96484375,0.953125,3.83204294507862e-05,0.0001383204294507862,0.01,1.0842021724855044e-19,1.0689937107680614e-19,0.2237767746040763,0.55013572490126,64,256
eval_001,prefill__C2,16384,32,0.01,16,3,8,5.249335088790836e-05,0.02734375,1.0,0.984375,3.83204294507862e-05,0.00013832042945078623,0.01,-2.168404344971009e-19,-2.1379874215361227e-19,0.1634745104604442,0.3729136523523495,64,256
eval_001,prefill__C2,16384,64,0.01,16,6,8,5.0586824544253276e-05,0.015625,1.0,1.0,3.83204294507862e-05,0.0001383204294507862,0.01,1.0842021724855044e-19,1.0689937107680614e-19,0.11875781953208164,0.26053245278146825,64,256
eval_001,prefill__C2,16384,1,0.01,256,7,8,0.0001766681082722999,0.00390625,0.26953125,0.203125,3.83204294507862e-05,0.00013832042945078623,0.01,1.734723475976807e-18,1.7103899372288982e-18,0.8429867176307136,2.4210424679296088,64,256
eval_001,prefill__C2,16384,2,0.01,256,7,8,0.00010513686014195438,0.03125,0.4375,0.421875,3.83204294507862e-05,0.00013832042945078623,0.01,1.734723475976807e-18,1.7103899372288982e-18,0.6678083737205667,1.3677178713433724,64,256
eval_001,prefill__C2,16384,4,0.01,256,0,8,9.410888221565363e-05,0.02734375,0.63671875,0.53125,3.83204294507862e-05,0.00013832042945078617,0.01,8.673617379884035e-19,8.551949686144491e-19,0.44926417144468833,0.9333990924304507,64,256
eval_001,prefill__C2,16384,8,0.01,256,3,8,7.13787149786651e-05,0.03125,0.87109375,0.78125,3.83204294507862e-05,0.00013832042945078623,0.01,-1.3010426069826053e-18,-1.2827924529216737e-18,0.2956658048166038,0.6962146664609803,64,256
eval_001,prefill__C2,16384,16,0.01,256,3,8,6.400995418380497e-05,0.01171875,0.953125,0.921875,3.83204294507862e-05,0.00013832042945078623,0.01,-1.3010426069826053e-18,-1.2827924529216737e-18,0.23486165421398592,0.5704790616850566,64,256
eval_001,prefill__C2,16384,32,0.01,256,3,8,5.249335088790836e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.00013832042945078623,0.01,-1.3010426069826053e-18,-1.2827924529216737e-18,0.16352929790877554,0.3872567326239805,64,256
eval_001,prefill__C2,16384,64,0.01,256,1,8,5.0586824544253276e-05,0.015625,1.0,1.0,3.83204294507862e-05,0.00013832042945078623,0.01,8.673617379884035e-19,8.551949686144491e-19,0.10420955464418566,0.2500988788507956,64,256
eval_001,prefill__C2,16384,1,0.02,1,6,8,0.0001766681082722999,0.00390625,0.81640625,0.8125,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.46424856315937796,0.903105067521848,64,256
eval_001,prefill__C2,16384,2,0.02,1,6,8,0.00010513686014195438,0.03125,1.0,0.96875,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.3072152053703123,0.6669550107226114,64,256
eval_001,prefill__C2,16384,4,0.02,1,7,8,9.410888221565363e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.17735496715827176,0.41285225118255936,64,256
eval_001,prefill__C2,16384,8,0.02,1,0,8,7.13787149786651e-05,0.03125,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.14813658362325238,0.3522940372549692,64,256
eval_001,prefill__C2,16384,16,0.02,1,3,8,6.400995418380497e-05,0.01171875,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.10036405021861303,0.2560950851646762,64,256
eval_001,prefill__C2,16384,32,0.02,1,0,8,5.249335088790836e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.0722352073208137,0.17882013301112104,64,256
eval_001,prefill__C2,16384,64,0.02,1,0,8,5.0586824544253276e-05,0.015625,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,0.0,0.0,0.05428800738822175,0.12352705918873493,64,256
eval_001,prefill__C2,16384,1,0.02,16,6,8,0.0001766681082722999,0.00390625,0.5703125,0.4375,3.83204294507862e-05,0.0004383204294507861,0.019999999999999997,1.0842021724855044e-19,5.344968553840307e-20,0.8598679792344186,1.8176356010688988,64,256
eval_001,prefill__C2,16384,2,0.02,16,2,8,0.00010513686014195438,0.03125,0.765625,0.6875,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.6095500687950415,1.3705403117878832,64,256
eval_001,prefill__C2,16384,4,0.02,16,2,8,9.410888221565363e-05,0.02734375,0.94921875,0.890625,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.4506863646381135,0.9603075965962229,64,256
eval_001,prefill__C2,16384,8,0.02,16,2,8,7.13787149786651e-05,0.03125,0.9921875,1.0,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.30727717116501796,0.7672428018166402,64,256
eval_001,prefill__C2,16384,16,0.02,16,2,8,6.400995418380497e-05,0.01171875,1.0,1.0,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.218218490494354,0.5552447438591849,64,256
eval_001,prefill__C2,16384,32,0.02,16,4,8,5.249335088790836e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.00043832042945078615,0.02,6.505213034913027e-19,3.206981132304184e-19,0.15795818134473905,0.3952314375610087,64,256
eval_001,prefill__C2,16384,64,0.02,16,3,8,5.0586824544253276e-05,0.015625,1.0,1.0,3.83204294507862e-05,0.00043832042945078637,0.020000000000000004,8.673617379884035e-19,4.2759748430722454e-19,0.11648248740527459,0.27855192644831805,64,256
eval_001,prefill__C2,16384,1,0.02,256,2,8,0.0001766681082722999,0.00390625,0.5,0.359375,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.797998920636469,1.4940389159672443,64,256
eval_001,prefill__C2,16384,2,0.02,256,6,8,0.00010513686014195438,0.03125,0.77734375,0.671875,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.5933780565695954,1.3121255786826365,64,256
eval_001,prefill__C2,16384,4,0.02,256,3,8,9.410888221565363e-05,0.02734375,0.921875,0.875,3.83204294507862e-05,0.00043832042945078615,0.02,5.204170427930421e-18,2.5655849058433474e-18,0.4477268508826576,0.9305592848426014,64,256
eval_001,prefill__C2,16384,8,0.02,256,6,8,7.13787149786651e-05,0.03125,1.0,0.96875,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.35454680449970566,0.6754690577546201,64,256
eval_001,prefill__C2,16384,16,0.02,256,7,8,6.400995418380497e-05,0.01171875,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,1.734723475976807e-18,8.551949686144491e-19,0.2574815983221427,0.5443210671375126,64,256
eval_001,prefill__C2,16384,32,0.02,256,7,8,5.249335088790836e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,1.734723475976807e-18,8.551949686144491e-19,0.15826202371863252,0.4163831335952179,64,256
eval_001,prefill__C2,16384,64,0.02,256,5,8,5.0586824544253276e-05,0.015625,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,3.686287386450715e-18,1.8172893083057042e-18,0.11568563030240847,0.2829988693164985,64,256
eval_001,prefill__C2,16384,1,0.05,1,3,8,0.0001766681082722999,0.00390625,1.0,1.0,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.20109867613139115,0.4049294128550394,64,256
eval_001,prefill__C2,16384,2,0.05,1,3,8,0.00010513686014195438,0.03125,1.0,1.0,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.1363180742694236,0.2742880415457225,64,256
eval_001,prefill__C2,16384,4,0.05,1,1,8,9.410888221565363e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.0861402741151717,0.21805932530883873,64,256
eval_001,prefill__C2,16384,8,0.05,1,7,8,7.13787149786651e-05,0.03125,1.0,1.0,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.056993364011623526,0.1348665051442019,64,256
eval_001,prefill__C2,16384,16,0.05,1,5,8,6.400995418380497e-05,0.01171875,1.0,1.0,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.04216789172580943,0.10381062011420711,64,256
eval_001,prefill__C2,16384,32,0.05,1,5,8,5.249335088790836e-05,0.02734375,1.0,1.0,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.03048299446664681,0.0777176497224094,64,256
eval_001,prefill__C2,16384,64,0.05,1,5,8,5.0586824544253276e-05,0.015625,1.0,1.0,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.021840049452260896,0.051363930280882215,64,256
