run_id,network,mode,payload_mb,group_size,concurrency,provider_id,replicate_id,t0_start_ms,t1_encrypt_done_ms,t2_publish_done_ms,t3_access_sent_ms,t4_first_ready_ms,t5_all_ready_ms,requester_egress_mb,store_egress_mb,provider_fetch_ms,access_pkg_bytes,access_pkg_bytes_mean,success,notes
lan_rpd_100_4_013,LAN,RPD,100,4,4,ALL,13,0.0,10.523181,,3416.383702,3416.383702,3416.383702,400.000064,0.0,,0,0.0,1,fresh_cid=bafy20d73d1e8a4f30d87d9efe04f362f5a63e1b78c3f0a12670;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_014,LAN,RPD,100,4,4,ALL,14,0.0,10.79829,,3416.304153,3416.304153,3416.304153,400.000064,0.0,,0,0.0,1,fresh_cid=bafyff990db54ac56a6c9726cc6b62259196e64b287b585c6071;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_015,LAN,RPD,100,4,4,ALL,15,0.0,10.593531,,3416.099395,3416.099395,3416.099395,400.000064,0.0,,0,0.0,1,fresh_cid=bafy29659a3614844d0fc7ddd52266b0f83354adf6e5da2752b3;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_016,LAN,RPD,100,4,4,ALL,16,0.0,10.337071,,3417.640668,3417.640668,3417.640668,400.000064,0.0,,0,0.0,1,fresh_cid=bafy6d8d44a62aaa3da2fe3c6c0ae622dc04d699ec02c39758dc;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_017,LAN,RPD,100,4,4,ALL,17,0.0,10.450991,,3417.495898,3417.495898,3417.495898,400.000064,0.0,,0,0.0,1,fresh_cid=bafy71f247951798f4e9ea993826eafae0a4e24ca2c973e1bc11;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_018,LAN,RPD,100,4,4,ALL,18,0.0,10.378866,,3418.181869,3418.181869,3418.181869,400.000064,0.0,,0,0.0,1,fresh_cid=bafyebf25225bae8822383c12dca6a5fa32289553c48101980b0;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_019,LAN,RPD,100,4,4,ALL,19,0.0,10.574454,,3416.308633,3416.308633,3416.308633,400.000064,0.0,,0,0.0,1,fresh_cid=bafy9d98994012ecb21c1875a7bc86a0b03a7c2f75e86f7563d9;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_020,LAN,RPD,100,4,4,ALL,20,0.0,10.792889,,3416.298753,3416.298753,3416.298753,400.000064,0.0,,0,0.0,1,fresh_cid=bafyc7b13baad2c16d0b775691d04e3c26f85d67a3eafdc96e67;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_021,LAN,RPD,100,4,4,ALL,21,0.0,10.265702,,3415.771566,3415.771566,3415.771566,400.000064,0.0,,0,0.0,1,fresh_cid=bafy25a5416ff74dded9a560521d1ddb68f427bd71101ad369fb;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_022,LAN,RPD,100,4,4,ALL,22,0.0,10.338569,,3416.750761,3416.750761,3416.750761,400.000064,0.0,,0,0.0,1,fresh_cid=bafybe498170418a17dbe9dc71940123f4ed1bd5528613b1623c;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_023,LAN,RPD,100,4,4,ALL,23,0.0,10.475657,,3417.766154,3417.766154,3417.766154,400.000064,0.0,,0,0.0,1,fresh_cid=bafy9ae42b68a886b6d7f0b2d0d0e2e72b30d983cb0ba3c6b162;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_024,LAN,RPD,100,4,4,ALL,24,0.0,10.550953,,3416.880039,3416.880039,3416.880039,400.000064,0.0,,0,0.0,1,fresh_cid=bafy9db4ac2e9eb9d636e2c0a3f892cd3f5881de9baef4084231;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_025,LAN,RPD,100,4,4,ALL,25,0.0,10.57926,,3420.138118,3420.138118,3420.138118,400.000064,0.0,,0,0.0,1,fresh_cid=bafydfa5ce897f8d1f832877a38073628d5ffd934f88da63f1eb;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_026,LAN,RPD,100,4,4,ALL,26,0.0,10.559867,,3420.607876,3420.607876,3420.607876,400.000064,0.0,,0,0.0,1,fresh_cid=bafy8de93b487db781c5934f6152cee6c88aac29f2d7869cf372;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_027,LAN,RPD,100,4,4,ALL,27,0.0,10.531784,,3416.037648,3416.037648,3416.037648,400.000064,0.0,,0,0.0,1,fresh_cid=bafy5191e2a2873ba768d4b0b3331c91e2d83f16be42785e5041;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_028,LAN,RPD,100,4,4,ALL,28,0.0,10.284342,,3416.003615,3416.003615,3416.003615,400.000064,0.0,,0,0.0,1,fresh_cid=bafy5941c1b3171cdd57548734427b8c31588dd729590fb671f3;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_029,LAN,RPD,100,4,4,ALL,29,0.0,10.459144,,3416.297274,3416.297274,3416.297274,400.000064,0.0,,0,0.0,1,fresh_cid=bafy0897d41d8b4c89132c733293657d1a92814bea14d6335618;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_4_030,LAN,RPD,100,4,4,ALL,30,0.0,10.770419,,3418.524806,3418.524806,3418.524806,400.000064,0.0,,0,0.0,1,fresh_cid=bafyebdc2e4e7e850aa3c63cbbd102a3479fd1b2b87d4ead2eb2;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_001,LAN,RPD,100,8,8,ALL,1,0.0,10.391575,,6820.192564,6820.192564,6820.192564,800.000128,0.0,,0,0.0,1,fresh_cid=bafy1977beacc5ad384b712aafbae17f3bc0a862b24483eb48b0;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_002,LAN,RPD,100,8,8,ALL,2,0.0,10.489809,,6822.513578,6822.513578,6822.513578,800.000128,0.0,,0,0.0,1,fresh_cid=bafy357a6f66db4a426112d2eabe676ed75f03d7be6a81b0f81e;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_003,LAN,RPD,100,8,8,ALL,3,0.0,10.280175,,6820.041903,6820.041903,6820.041903,800.000128,0.0,,0,0.0,1,fresh_cid=bafyc52fdad780cbe72dc683d1a013d918fe3a45a22ed4b40af1;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_004,LAN,RPD,100,8,8,ALL,4,0.0,10.589851,,6822.528835,6822.528835,6822.528835,800.000128,0.0,,0,0.0,1,fresh_cid=bafya0c0d2f20c2942f5f007bea56274879d3fe7c7fa11e7b5ed;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_005,LAN,RPD,100,8,8,ALL,5,0.0,10.392905,,6822.87598,6822.87598,6822.87598,800.000128,0.0,,0,0.0,1,fresh_cid=bafyec50d8570e285811b00ba9f7ed3570e74043e9e3282768bc;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_006,LAN,RPD,100,8,8,ALL,6,0.0,10.3933,,6820.155028,6820.155028,6820.155028,800.000128,0.0,,0,0.0,1,fresh_cid=bafy1b5f1bac3fcce8fe6ea973a54655d89afe26adc664597c97;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_007,LAN,RPD,100,8,8,ALL,7,0.0,10.629769,,6822.463715,6822.463715,6822.463715,800.000128,0.0,,0,0.0,1,fresh_cid=bafy8e71ea53cc8ddea4b7d98e97be9d3c80df6c6198c8f1268b;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_008,LAN,RPD,100,8,8,ALL,8,0.0,10.737347,,6822.775561,6822.775561,6822.775561,800.000128,0.0,,0,0.0,1,fresh_cid=bafy951d2c733578216d7f6817b1dc20c32437b38ae0936262d6;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_009,LAN,RPD,100,8,8,ALL,9,0.0,10.125547,,6820.217554,6820.217554,6820.217554,800.000128,0.0,,0,0.0,1,fresh_cid=bafy4d4a049ebc9bbd01b391e3a36615c366947d8be98361432b;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_010,LAN,RPD,100,8,8,ALL,10,0.0,10.550837,,6820.51023,6820.51023,6820.51023,800.000128,0.0,,0,0.0,1,fresh_cid=bafyd4da1350f82de079e2a348d31ff18168c5f339585074ad30;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_011,LAN,RPD,100,8,8,ALL,11,0.0,10.469292,,6820.411776,6820.411776,6820.411776,800.000128,0.0,,0,0.0,1,fresh_cid=bafy9480dad5706692080113c242e826e27fe3449619aeb1bfc8;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_012,LAN,RPD,100,8,8,ALL,12,0.0,10.541132,,6820.30286,6820.30286,6820.30286,800.000128,0.0,,0,0.0,1,fresh_cid=bafy56609f8dac7288335ed148b730c734f906cbf571e78d8edc;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_013,LAN,RPD,100,8,8,ALL,13,0.0,10.297164,,6820.729023,6820.729023,6820.729023,800.000128,0.0,,0,0.0,1,fresh_cid=bafy5595237ee75c3d8993cc6758ae06652173555e190d1a5a21;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_014,LAN,RPD,100,8,8,ALL,14,0.0,10.352044,,6820.113772,6820.113772,6820.113772,800.000128,0.0,,0,0.0,1,fresh_cid=bafyd67a50f729d29b954bb37dd4beb241683574d1665950f823;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_015,LAN,RPD,100,8,8,ALL,15,0.0,10.331245,,6821.485874,6821.485874,6821.485874,800.000128,0.0,,0,0.0,1,fresh_cid=bafyc3c1847237bd1b39751927f3f3f86b08e337a74c22a03ff1;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_016,LAN,RPD,100,8,8,ALL,16,0.0,10.362775,,6820.833386,6820.833386,6820.833386,800.000128,0.0,,0,0.0,1,fresh_cid=bafydf20b0cd0549bbf668569a11e8ddc453e1e03e131e1e44bf;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_017,LAN,RPD,100,8,8,ALL,17,0.0,10.456351,,6822.50991,6822.50991,6822.50991,800.000128,0.0,,0,0.0,1,fresh_cid=bafy428f8cf5236236e05ab5cbc8c201f9e6df7c5b7adffa80bb;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_018,LAN,RPD,100,8,8,ALL,18,0.0,10.312991,,6823.055908,6823.055908,6823.055908,800.000128,0.0,,0,0.0,1,fresh_cid=bafyfc753eb90541008ec0ab159f2d02965623c279a741c546ca;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_019,LAN,RPD,100,8,8,ALL,19,0.0,10.350694,,6822.092404,6822.092404,6822.092404,800.000128,0.0,,0,0.0,1,fresh_cid=bafy109b07f3ab24686ca993854e7ac089d7f79ef9236d5b0206;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_020,LAN,RPD,100,8,8,ALL,20,0.0,10.365853,,6820.855339,6820.855339,6820.855339,800.000128,0.0,,0,0.0,1,fresh_cid=bafy99925345b9ad45dbca05c68b2afd51cc630209f195981e0c;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_021,LAN,RPD,100,8,8,ALL,21,0.0,10.460664,,6821.085807,6821.085807,6821.085807,800.000128,0.0,,0,0.0,1,fresh_cid=bafydd673ba206418527f92810fdb1bff3a661753bd9348d652b;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_022,LAN,RPD,100,8,8,ALL,22,0.0,10.233903,,6819.99563,6819.99563,6819.99563,800.000128,0.0,,0,0.0,1,fresh_cid=bafy94ea315ac3f176165b235845f1a4d5fe29221642026b8503;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_023,LAN,RPD,100,8,8,ALL,23,0.0,10.260871,,6820.022599,6820.022599,6820.022599,800.000128,0.0,,0,0.0,1,fresh_cid=bafy3f7690eab3c34a349d59e06a06f25a4b9f950886cea9aae2;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_024,LAN,RPD,100,8,8,ALL,24,0.0,10.560214,,6820.321941,6820.321941,6820.321941,800.000128,0.0,,0,0.0,1,fresh_cid=bafy860f573ae660b21ac84b5d2605fc24e7e424a321acd3a4e7;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_025,LAN,RPD,100,8,8,ALL,25,0.0,10.423823,,6820.185551,6820.185551,6820.185551,800.000128,0.0,,0,0.0,1,fresh_cid=bafy4cca42840513e342187784df5bf1930e0b8ca798db92375a;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_026,LAN,RPD,100,8,8,ALL,26,0.0,10.470171,,6820.231898,6820.231898,6820.231898,800.000128,0.0,,0,0.0,1,fresh_cid=bafye8308bc6ecb030baafae6dac6c038bd3ea1120a2197172cc;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_027,LAN,RPD,100,8,8,ALL,27,0.0,10.60552,,6820.367248,6820.367248,6820.367248,800.000128,0.0,,0,0.0,1,fresh_cid=bafy564c90a498318afa7e92a801206eceff5219fccf80e52c56;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_028,LAN,RPD,100,8,8,ALL,28,0.0,10.487439,,6821.892672,6821.892672,6821.892672,800.000128,0.0,,0,0.0,1,fresh_cid=bafy9d5cfb34f44ad3a2d74a48e84451d964819413248dd9fe39;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_029,LAN,RPD,100,8,8,ALL,29,0.0,10.354632,,6820.11636,6820.11636,6820.11636,800.000128,0.0,,0,0.0,1,fresh_cid=bafy2c0c471c09ab9f9ff0fa44decde4da5954e00b09d55cde23;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_rpd_100_8_030,LAN,RPD,100,8,8,ALL,30,0.0,10.465939,,6820.227667,6820.227667,6820.227667,800.000128,0.0,,0,0.0,1,fresh_cid=bafy4dd7483cc70c092ffb12f31f424df12c510d381d06969335;encrypted_payload_modeled_from_calibrated_aes_gcm;parallel_send_shared_requester_uplink
lan_ppd_100_1_001,LAN,PPD,100,1,1,ALL,1,0.0,10.571074,863.615263,865.620183,1676.849208,1719.568045,100.000594,100.000016,853.947863,578,578,1,fresh_cid=bafyfe626c46935c1d81069018afc11439fcda9dbc8f8cefaee7;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_002,LAN,PPD,100,1,1,ALL,2,0.0,10.592989,863.859384,865.864303,1671.476276,1719.198202,100.000594,100.000016,853.333899,578,578,1,fresh_cid=bafy92a51e241f875bd6f78dcd26d1a66ae379969e17488f4bb2;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_003,LAN,PPD,100,1,1,ALL,3,0.0,10.434932,863.59829,865.603209,1667.362302,1718.838216,100.000594,100.000016,853.235007,578,578,1,fresh_cid=bafy0fde6d1c64e5f1f9fa26ca59f80e8cbc4a4f7c63bd6b57fd;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_004,LAN,PPD,100,1,1,ALL,4,0.0,10.370486,863.653745,865.715662,1651.107732,1720.62283,100.000594,100.000016,854.907168,578,578,1,fresh_cid=bafycbb018d4be3abe3ff5fcb722e6a88435395e6b0e741a4c12;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_005,LAN,PPD,100,1,1,ALL,5,0.0,10.613357,863.050388,865.31446,1668.466116,1721.093099,100.000594,100.000016,855.778639,578,578,1,fresh_cid=bafy63a1f885bf79ccb1e1812bcdfeaa0dbc2b2c165f729c1b03;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_006,LAN,PPD,100,1,1,ALL,6,0.0,10.447996,864.011256,866.15343,1671.630932,1721.169255,100.000594,100.000016,855.015826,578,578,1,fresh_cid=bafy7c98c9ca3de96bb7234ca9108c0301c707ffc9e5ff884db5;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_007,LAN,PPD,100,1,1,ALL,7,0.0,10.776715,863.785052,865.824857,1672.196488,1718.888823,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafyec259e53f9bbaef9db2ddba3d27a82ceb19ccde77bbc4921;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_008,LAN,PPD,100,1,1,ALL,8,0.0,10.723848,863.037814,865.064601,1699.841641,1718.128567,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafyf7bac61d44d9e806bd6878593752910a4348d5f7b42ffc63;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_009,LAN,PPD,100,1,1,ALL,9,0.0,10.487018,862.800984,864.898953,1686.302053,1717.962919,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafyc61ca02574603be6734965202221c8ab642b849c0f273139;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_010,LAN,PPD,100,1,1,ALL,10,0.0,10.575727,864.237797,866.242716,1676.205709,1719.916796,100.000594,100.000016,853.674079,578,578,1,fresh_cid=bafy15ea40dd60e05b3410e1ce67b841b0efc363cf0d014a47c2;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_011,LAN,PPD,100,1,1,ALL,11,0.0,10.763873,864.388186,866.393105,1693.512496,1719.457071,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy3d4503857aeba935464c9ad36f387b4fb9b036090b1b64f6;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_012,LAN,PPD,100,1,1,ALL,12,0.0,10.609574,862.92354,864.928459,1704.376557,1717.992425,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy3e2c94f7381312a4ba2f74fcc5f944a133f5ba2170a3bdb6;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_013,LAN,PPD,100,1,1,ALL,13,0.0,10.784693,866.664912,868.669831,1679.995882,1721.733797,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy9788b94c45690c11475336a6c583840b0298ea07ed7a8148;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_014,LAN,PPD,100,1,1,ALL,14,0.0,10.335694,862.64966,864.853472,1665.265377,1719.001878,100.000594,100.000016,854.148406,578,578,1,fresh_cid=bafy46c4b423c8c3d2f0dff34976d7b825c8a3a215a49d02d942;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_015,LAN,PPD,100,1,1,ALL,15,0.0,10.209628,864.777676,866.782595,1668.873322,1719.863954,100.000594,100.000016,853.081359,578,578,1,fresh_cid=bafy4cf408269360af0d895803c70f417b652f2397ee03f8a3da;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_016,LAN,PPD,100,1,1,ALL,16,0.0,10.299802,862.613768,864.746559,1675.255046,1719.465364,100.000594,100.000016,854.718804,578,578,1,fresh_cid=bafy3d03a10682d86c01ad76b5f835ef102f2b857d0a8d7ad47f;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_017,LAN,PPD,100,1,1,ALL,17,0.0,10.350771,862.664737,864.795532,1691.453593,1718.720537,100.000594,100.000016,853.925005,578,578,1,fresh_cid=bafy9353ff750db63944124a99793153d326ccc458c34d57120f;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_018,LAN,PPD,100,1,1,ALL,18,0.0,10.429241,863.02614,865.031059,1677.674785,1718.095025,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy525acf57e56b2073e705a861b0e51a447b2c8bb643e580b9;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_019,LAN,PPD,100,1,1,ALL,19,0.0,10.61531,863.255416,865.505373,1665.973178,1718.569339,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy4395915f2e6ca3e6bae8c42ba0486f5a7699b0ce91cb54f7;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_020,LAN,PPD,100,1,1,ALL,20,0.0,10.570136,862.884102,864.889021,1657.934656,1717.952987,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafyc2aaa0947f9729cdc75a585fafb824de672b8eac7caca8ab;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_021,LAN,PPD,100,1,1,ALL,21,0.0,10.307596,862.621562,864.6304,1656.52443,1719.907982,100.000594,100.000016,855.277582,578,578,1,fresh_cid=bafy2873a66c4b351a159a17d1a0b24aa9e5be85fe18ea87729e;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_022,LAN,PPD,100,1,1,ALL,22,0.0,10.236289,863.970072,865.974991,1676.488693,1719.038957,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy9d77014d5df4c16dd3a2df32838e662367bc032b56c04207;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_023,LAN,PPD,100,1,1,ALL,23,0.0,10.252189,864.83751,866.842429,1697.9336,1721.771533,100.000594,100.000016,854.929104,578,578,1,fresh_cid=bafyec4610bd75cc065ea64d1c4d8a5e61cf10549fe2c6b669e3;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_024,LAN,PPD,100,1,1,ALL,24,0.0,10.822416,864.794707,866.941004,1670.514833,1720.214248,100.000594,100.000016,853.273245,578,578,1,fresh_cid=bafy6a59db8fb992313a500ba44cc059506499e3383d5d3c5c1b;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_025,LAN,PPD,100,1,1,ALL,25,0.0,10.316553,862.923698,864.936504,1701.303858,1718.018926,100.000594,100.000016,853.082422,578,578,1,fresh_cid=bafy88921222fd91af64dd390951126afd56d8df25d3aba301f1;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_026,LAN,PPD,100,1,1,ALL,26,0.0,10.36089,863.512161,865.51708,1679.028904,1718.581046,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafye6518a1ac901ab2edc7562fef0066da21eb8962d27f0ed08;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_027,LAN,PPD,100,1,1,ALL,27,0.0,10.541739,864.611215,866.616135,1684.319699,1719.680101,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy7f31a39fbe92d49452f2e4c9e8a2bbeb156dac6dfe7d02eb;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_028,LAN,PPD,100,1,1,ALL,28,0.0,10.396266,866.711919,868.716838,1687.249287,1721.780804,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafyb5532b6eea51b392c668839e7a07c829dfc77d274d33b571;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_029,LAN,PPD,100,1,1,ALL,29,0.0,10.599054,864.478636,866.483555,1656.684439,1719.547521,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafy6d601ce506cef3be84be2c8b6908e3eedc792e9421447751;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_1_030,LAN,PPD,100,1,1,ALL,30,0.0,10.446889,863.851906,865.858341,1675.900308,1718.922307,100.000594,100.000016,853.063966,578,578,1,fresh_cid=bafye4bb51a9b6d2184be08c4b34ab7b77f9ef02c5bee369a969;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_2_001,LAN,PPD,100,2,2,ALL,1,0.0,10.581849,865.41045,867.420288,1689.387251,1720.841613,100.001172,200.000032,853.421325,1156,578,1,fresh_cid=bafy3ffe3003cb0954effe7f6111fbfbc07b4cb9ec420fe98401;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_2_002,LAN,PPD,100,2,2,ALL,2,0.0,10.638289,863.265503,865.275341,1692.696592,1718.339307,100.001172,200.000032,853.063966,1156,578,1,fresh_cid=bafyced72ed2129e42c4f36ea27c840d66b8c63e13bf7cc23dd4;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_2_003,LAN,PPD,100,2,2,ALL,3,0.0,10.362214,864.409432,866.41927,1682.485329,1719.483236,100.001172,200.000032,853.063966,1156,578,1,fresh_cid=bafy54bb27fe45e14137c73a3c962cef67b2d359ab1435948168;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_2_004,LAN,PPD,100,2,2,ALL,4,0.0,10.366103,862.680069,865.080268,1675.8554,1718.662389,100.001172,200.000032,853.582121,1156,578,1,fresh_cid=bafyb3fdc5a749c3cdceabd1ccee3ba417c05bab076183a08da4;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
lan_ppd_100_2_005,LAN,PPD,100,2,2,ALL,5,0.0,10.553365,862.867331,864.877169,1661.744934,1720.515648,100.001172,200.000032,855.638478,1156,578,1,fresh_cid=bafy5127d75c300386e63e97aec87c38f8db27b6039a5f0fee56;encrypted_payload_modeled_from_calibrated_aes_gcm;publish_once_then_parallel_provider_fetch
