prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws,projection_family
eval_001,prefill__C1,16384,1,0.01,1,7,8,0.00017167822887801016,0.0380859375,0.19580078125,0.1484375,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.8194998381652457,0.999982342594379,256,4096,gaussian
eval_001,prefill__C1,16384,2,0.01,1,7,8,0.00012383268068654038,0.03369140625,0.288330078125,0.2265625,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.6225998023747692,0.9748356083858009,256,4096,gaussian
eval_001,prefill__C1,16384,4,0.01,1,7,8,0.00010443821613098747,0.02392578125,0.388671875,0.33203125,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.48375603892896846,0.8467052112280801,256,4096,gaussian
eval_001,prefill__C1,16384,8,0.01,1,7,8,8.006359949606104e-05,0.029296875,0.61474609375,0.5234375,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.3742064241698526,0.7022379819219193,256,4096,gaussian
eval_001,prefill__C1,16384,16,0.01,1,2,8,6.478844191442703e-05,0.036376953125,0.849609375,0.8125,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.31744959077664037,0.5732062158662719,256,4096,gaussian
eval_001,prefill__C1,16384,32,0.01,1,1,8,5.805866247066184e-05,0.02685546875,0.96923828125,0.953125,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.2900425431101451,0.4966493429927644,256,4096,gaussian
eval_001,prefill__C1,16384,64,0.01,1,3,8,5.139296982932489e-05,0.02587890625,0.999267578125,0.99609375,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.2813355655924827,0.43456201693047986,256,4096,gaussian
eval_001,prefill__C1,16384,1,0.01,16,5,8,0.00017167822887801016,0.0380859375,0.18017578125,0.16015625,3.788488441181147e-05,0.00013788488441181146,0.01,-4.0657581468206416e-20,-4.0317038031414917e-20,0.8211214662438937,0.9999992037572805,256,4096,gaussian
eval_001,prefill__C1,16384,2,0.01,16,3,8,0.00012383268068654038,0.03369140625,0.29736328125,0.26953125,3.788488441181147e-05,0.00013788488441181146,0.009999999999999998,-1.0842021724855044e-19,-1.0751210141710644e-19,0.6190383555582263,0.9690960057557322,256,4096,gaussian
eval_001,prefill__C1,16384,4,0.01,16,4,8,0.00010443821613098747,0.02392578125,0.37158203125,0.33984375,3.788488441181147e-05,0.00013788488441181148,0.01,0.0,0.0,0.4891873389815944,0.8500160623367176,256,4096,gaussian
eval_001,prefill__C1,16384,8,0.01,16,0,8,8.006359949606104e-05,0.029296875,0.61083984375,0.5625,3.788488441181147e-05,0.00013788488441181148,0.01,1.463672932855431e-18,1.451413369130937e-18,0.3778218896499955,0.7066039577293766,256,4096,gaussian
eval_001,prefill__C1,16384,16,0.01,16,7,8,6.478844191442703e-05,0.036376953125,0.848388671875,0.79296875,3.788488441181147e-05,0.00013788488441181146,0.01,-4.336808689942018e-19,-4.3004840566842576e-19,0.31378634300290004,0.5770693782521505,256,4096,gaussian
eval_001,prefill__C1,16384,32,0.01,16,7,8,5.805866247066184e-05,0.02685546875,0.96923828125,0.94140625,3.788488441181147e-05,0.00013788488441181146,0.01,-4.336808689942018e-19,-4.3004840566842576e-19,0.29011026421734376,0.4974618088425419,256,4096,gaussian
eval_001,prefill__C1,16384,64,0.01,16,3,8,5.139296982932489e-05,0.02587890625,0.9990234375,0.99609375,3.788488441181147e-05,0.00013788488441181146,0.009999999999999998,-1.0842021724855044e-19,-1.0751210141710644e-19,0.2824370395248492,0.4355327103353305,256,4096,gaussian
eval_001,prefill__C1,16384,1,0.01,256,3,8,0.00017167822887801016,0.0380859375,0.190185546875,0.16796875,3.788488441181147e-05,0.00013788488441181146,0.01,0.0,0.0,0.8036045103874121,0.9999095130590567,256,4096,gaussian
eval_001,prefill__C1,16384,2,0.01,256,2,8,0.00012383268068654038,0.03369140625,0.2919921875,0.265625,3.788488441181147e-05,0.00013788488441181148,0.01,-4.336808689942018e-19,-4.3004840566842576e-19,0.6467004537255263,0.9721918819459506,256,4096,gaussian
eval_001,prefill__C1,16384,4,0.01,256,3,8,0.00010443821613098747,0.02392578125,0.387451171875,0.35546875,3.788488441181147e-05,0.00013788488441181146,0.01,0.0,0.0,0.47239689372803473,0.8434454916608489,256,4096,gaussian
eval_001,prefill__C1,16384,8,0.01,256,3,8,8.006359949606104e-05,0.029296875,0.61328125,0.53515625,3.788488441181147e-05,0.00013788488441181146,0.01,0.0,0.0,0.37001692450174795,0.7023356564866988,256,4096,gaussian
eval_001,prefill__C1,16384,16,0.01,256,3,8,6.478844191442703e-05,0.036376953125,0.85595703125,0.8125,3.788488441181147e-05,0.00013788488441181146,0.01,0.0,0.0,0.31766012482231665,0.5740884800976962,256,4096,gaussian
eval_001,prefill__C1,16384,32,0.01,256,7,8,5.805866247066184e-05,0.02685546875,0.973876953125,0.94921875,3.788488441181147e-05,0.00013788488441181146,0.01,8.673617379884035e-19,8.600968113368515e-19,0.29139180368241246,0.4887680567380151,256,4096,gaussian
eval_001,prefill__C1,16384,64,0.01,256,3,8,5.139296982932489e-05,0.02587890625,0.999755859375,1.0,3.788488441181147e-05,0.00013788488441181146,0.01,0.0,0.0,0.2788043673867363,0.4286153814257825,256,4096,gaussian
eval_001,prefill__C1,16384,1,0.02,1,7,8,0.00017167822887801016,0.0380859375,0.509033203125,0.48828125,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.8273768702968937,1.5468020485773444,256,4096,gaussian
eval_001,prefill__C1,16384,2,0.02,1,5,8,0.00012383268068654038,0.03369140625,0.732666015625,0.70703125,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.6157049638169347,1.083558189953363,256,4096,gaussian
eval_001,prefill__C1,16384,4,0.02,1,0,8,0.00010443821613098747,0.02392578125,0.900146484375,0.875,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.4666735043198214,0.8932133920569693,256,4096,gaussian
eval_001,prefill__C1,16384,8,0.02,1,7,8,8.006359949606104e-05,0.029296875,0.993408203125,0.98828125,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.32707977770548036,0.6971667260272743,256,4096,gaussian
eval_001,prefill__C1,16384,16,0.02,1,0,8,6.478844191442703e-05,0.036376953125,1.0,1.0,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.23686957319725832,0.5253073766215087,256,4096,gaussian
eval_001,prefill__C1,16384,32,0.02,1,1,8,5.805866247066184e-05,0.02685546875,1.0,1.0,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.17907538862469102,0.3933397505578112,256,4096,gaussian
eval_001,prefill__C1,16384,64,0.02,1,6,8,5.139296982932489e-05,0.02587890625,1.0,1.0,3.788488441181147e-05,0.0004378848844118115,0.02,0.0,0.0,0.13257220844936987,0.3060898431931397,256,4096,gaussian
eval_001,prefill__C1,16384,1,0.02,16,1,8,0.00017167822887801016,0.0380859375,0.525634765625,0.50390625,3.788488441181147e-05,0.0004378848844118115,0.02,-1.0842021724855044e-19,-5.375605070855322e-20,0.8170173322731912,1.5518229283929728,256,4096,gaussian
eval_001,prefill__C1,16384,2,0.02,16,5,8,0.00012383268068654038,0.03369140625,0.72412109375,0.69921875,3.788488441181147e-05,0.00043788488441181156,0.02,-4.336808689942018e-19,-2.1502420283421288e-19,0.637685329250439,1.0498602139865634,256,4096,gaussian
eval_001,prefill__C1,16384,4,0.02,16,0,8,0.00010443821613098747,0.02392578125,0.9013671875,0.8828125,3.788488441181147e-05,0.00043788488441181146,0.02,-1.8431436932253575e-18,-9.138528620454047e-19,0.4639617053979986,0.8943320067735467,256,4096,gaussian
eval_001,prefill__C1,16384,8,0.02,16,5,8,8.006359949606104e-05,0.029296875,0.99072265625,0.984375,3.788488441181147e-05,0.00043788488441181156,0.02,-4.336808689942018e-19,-2.1502420283421288e-19,0.3430039858514514,0.7036520948575578,256,4096,gaussian
