pair_label,stage,prompt_count,thc_fpr,tstc_fpr,thc_detect_count,tstc_detect_count,thc_dominant_mismatch_checkpoint,tstc_dominant_mismatch_checkpoint,thc_mismatch_distribution,tstc_mismatch_distribution,left_capture_root,right_capture_root,notes
apple_bf16_vs_rtx_fp32,prefill,6,1.0,0.5,6,3,C1,C2,"{""C1"": 6}","{""C2"": 2, ""C3"": 1}",/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4bf16_applemetal_vs_applebf16_eval_a,/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4bf16_applebf16_vs_rtxfp32_eval_b,honest-honest paired capture; localization is N/A
