pair_label,stage,prompt_count,thc_fpr,tstc_fpr,thc_detect_count,tstc_detect_count,thc_dominant_mismatch_checkpoint,tstc_dominant_mismatch_checkpoint,thc_mismatch_distribution,tstc_mismatch_distribution,left_capture_root,right_capture_root,notes
apple_bf16_vs_rtx_fp32,prefill,200,1.0,0.5,200,100,C1,C2,"{""C1"": 200}","{""C1"": 31, ""C2"": 43, ""C3"": 26}",/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4_final_applebf16_vs_rtxfp32_40_200_left_eval,/Users/siyuan/Developer/Veriedge/VeriEdge/workspace/captures/E1/t4_final_applebf16_vs_rtxfp32_40_200_right_eval,honest-honest paired capture; localization is N/A
